age,identifier,section,region,human_cell_count,has_human_count
p20,M648,080,VISa,,False
p20,M648,080,VISal,,False
p20,M648,080,VISam,,False
p20,M648,080,VISl,,False
p20,M648,080,VISli,,False
p20,M648,080,VISp,,False
p20,M648,080,VISpm,,False
p20,M648,080,VISpor,,False
p20,M648,080,VISrl,,False
p20,M648,081,RSPd,0.0,True
p20,M648,081,RSPv,3.0,True
p20,M648,081,VISa,,False
p20,M648,081,VISal,1.0,True
p20,M648,081,VISam,,False
p20,M648,081,VISl,8.0,True
p20,M648,081,VISli,8.0,True
p20,M648,081,VISp,181.0,True
p20,M648,081,VISpm,0.0,True
p20,M648,081,VISpor,,False
p20,M648,081,VISrl,,False
p20,M648,082,RSPd,2.0,True
p20,M648,082,RSPv,0.0,True
p20,M648,082,VISa,,False
p20,M648,082,VISal,,False
p20,M648,082,VISam,,False
p20,M648,082,VISl,3.0,True
p20,M648,082,VISli,17.0,True
p20,M648,082,VISp,170.0,True
p20,M648,082,VISpm,0.0,True
p20,M648,082,VISpor,,False
p20,M648,082,VISrl,,False
p20,M648,083,RSPd,1.0,True
p20,M648,083,RSPv,1.0,True
p20,M648,083,VISa,,False
p20,M648,083,VISal,,False
p20,M648,083,VISam,,False
p20,M648,083,VISl,8.0,True
p20,M648,083,VISli,7.0,True
p20,M648,083,VISp,201.0,True
p20,M648,083,VISpm,2.0,True
p20,M648,083,VISpor,,False
p20,M648,083,VISrl,,False
p20,M648,084,RSPd,6.0,True
p20,M648,084,RSPv,2.0,True
p20,M648,084,VISa,,False
p20,M648,084,VISal,,False
p20,M648,084,VISam,,False
p20,M648,084,VISl,2.0,True
p20,M648,084,VISli,11.0,True
p20,M648,084,VISp,196.0,True
p20,M648,084,VISpm,3.0,True
p20,M648,084,VISpor,,False
p20,M648,084,VISrl,,False
p20,M648,085,RSPd,6.0,True
p20,M648,085,RSPv,1.0,True
p20,M648,085,VISa,,False
p20,M648,085,VISal,,False
p20,M648,085,VISam,,False
p20,M648,085,VISl,4.0,True
p20,M648,085,VISli,1.0,True
p20,M648,085,VISp,178.0,True
p20,M648,085,VISpm,1.0,True
p20,M648,085,VISpor,,False
p20,M648,085,VISrl,,False
p20,M648,086,RSPd,2.0,True
p20,M648,086,RSPv,0.0,True
p20,M648,086,VISa,,False
p20,M648,086,VISal,,False
p20,M648,086,VISam,,False
p20,M648,086,VISl,7.0,True
p20,M648,086,VISli,4.0,True
p20,M648,086,VISp,118.0,True
p20,M648,086,VISpm,1.0,True
p20,M648,086,VISpor,,False
p20,M648,086,VISrl,,False
p20,M648,087,RSPd,0.0,True
p20,M648,087,RSPv,0.0,True
p20,M648,087,VISa,,False
p20,M648,087,VISal,,False
p20,M648,087,VISam,,False
p20,M648,087,VISl,1.0,True
p20,M648,087,VISli,5.0,True
p20,M648,087,VISp,88.0,True
p20,M648,087,VISpm,0.0,True
p20,M648,087,VISpor,,False
p20,M648,087,VISrl,,False
p20,M648,088,RSPd,0.0,True
p20,M648,088,RSPv,2.0,True
p20,M648,088,VISa,,False
p20,M648,088,VISal,,False
p20,M648,088,VISam,,False
p20,M648,088,VISl,,False
p20,M648,088,VISli,0.0,True
p20,M648,088,VISp,20.0,True
p20,M648,088,VISpm,0.0,True
p20,M648,088,VISpor,0.0,True
p20,M648,088,VISrl,,False
p20,M648,089,RSPd,0.0,True
p20,M648,089,RSPv,0.0,True
p20,M648,089,VISa,,False
p20,M648,089,VISal,,False
p20,M648,089,VISam,,False
p20,M648,089,VISl,1.0,True
p20,M648,089,VISli,6.0,True
p20,M648,089,VISp,14.0,True
p20,M648,089,VISpm,0.0,True
p20,M648,089,VISpor,0.0,True
p20,M648,089,VISrl,,False
p20,M648,090,RSPd,5.0,True
p20,M648,090,RSPv,3.0,True
p20,M648,090,VISa,,False
p20,M648,090,VISal,,False
p20,M648,090,VISam,,False
p20,M648,090,VISl,2.0,True
p20,M648,090,VISli,0.0,True
p20,M648,090,VISp,33.0,True
p20,M648,090,VISpm,0.0,True
p20,M648,090,VISpor,0.0,True
p20,M648,090,VISrl,,False
p20,M648,091,RSPd,0.0,True
p20,M648,091,RSPv,1.0,True
p20,M648,091,VISa,,False
p20,M648,091,VISal,,False
p20,M648,091,VISam,,False
p20,M648,091,VISl,0.0,True
p20,M648,091,VISli,0.0,True
p20,M648,091,VISp,35.0,True
p20,M648,091,VISpm,0.0,True
p20,M648,091,VISpor,2.0,True
p20,M648,091,VISrl,,False
p20,M648,092,RSPd,2.0,True
p20,M648,092,RSPv,0.0,True
p20,M648,092,VISa,,False
p20,M648,092,VISal,,False
p20,M648,092,VISam,,False
p20,M648,092,VISl,3.0,True
p20,M648,092,VISli,1.0,True
p20,M648,092,VISp,12.0,True
p20,M648,092,VISpm,,False
p20,M648,092,VISpor,5.0,True
p20,M648,092,VISrl,,False
p20,M648,093,RSPd,3.0,True
p20,M648,093,RSPv,0.0,True
p20,M648,093,VISa,,False
p20,M648,093,VISal,,False
p20,M648,093,VISam,,False
p20,M648,093,VISl,0.0,True
p20,M648,093,VISli,0.0,True
p20,M648,093,VISp,23.0,True
p20,M648,093,VISpm,2.0,True
p20,M648,093,VISpor,5.0,True
p20,M648,093,VISrl,,False
p20,M648,094,RSPd,0.0,True
p20,M648,094,RSPv,0.0,True
p20,M648,094,VISa,,False
p20,M648,094,VISal,,False
p20,M648,094,VISam,,False
p20,M648,094,VISl,1.0,True
p20,M648,094,VISli,0.0,True
p20,M648,094,VISp,8.0,True
p20,M648,094,VISpm,1.0,True
p20,M648,094,VISpor,1.0,True
p20,M648,094,VISrl,,False
p20,M648,095,RSPd,,False
p20,M648,095,RSPv,,False
p20,M648,095,VISa,,False
p20,M648,095,VISal,,False
p20,M648,095,VISam,,False
p20,M648,095,VISl,,False
p20,M648,095,VISli,,False
p20,M648,095,VISp,,False
p20,M648,095,VISpm,,False
p20,M648,095,VISpor,,False
p20,M648,095,VISrl,,False
p20,M649,001,RSPd,,False
p20,M649,001,RSPv,,False
p20,M649,001,VISa,,False
p20,M649,001,VISal,,False
p20,M649,001,VISam,,False
p20,M649,001,VISl,,False
p20,M649,001,VISli,,False
p20,M649,001,VISp,,False
p20,M649,001,VISpm,,False
p20,M649,001,VISpor,,False
p20,M649,001,VISrl,,False
p20,M649,002,RSPd,,False
p20,M649,002,RSPv,,False
p20,M649,002,VISa,,False
p20,M649,002,VISal,,False
p20,M649,002,VISam,,False
p20,M649,002,VISl,,False
p20,M649,002,VISli,,False
p20,M649,002,VISp,,False
p20,M649,002,VISpm,,False
p20,M649,002,VISpor,,False
p20,M649,002,VISrl,,False
p20,M649,003,RSPd,,False
p20,M649,003,RSPv,,False
p20,M649,003,VISa,,False
p20,M649,003,VISal,,False
p20,M649,003,VISam,,False
p20,M649,003,VISl,,False
p20,M649,003,VISli,,False
p20,M649,003,VISp,,False
p20,M649,003,VISpm,,False
p20,M649,003,VISpor,,False
p20,M649,003,VISrl,,False
p20,M649,004,RSPd,,False
p20,M649,004,RSPv,,False
p20,M649,004,VISa,,False
p20,M649,004,VISal,,False
p20,M649,004,VISam,,False
p20,M649,004,VISl,,False
p20,M649,004,VISli,,False
p20,M649,004,VISp,,False
p20,M649,004,VISpm,,False
p20,M649,004,VISpor,,False
p20,M649,004,VISrl,,False
p20,M649,005,RSPd,,False
p20,M649,005,RSPv,,False
p20,M649,005,VISa,,False
p20,M649,005,VISal,,False
p20,M649,005,VISam,,False
p20,M649,005,VISl,,False
p20,M649,005,VISli,,False
p20,M649,005,VISp,,False
p20,M649,005,VISpm,,False
p20,M649,005,VISpor,,False
p20,M649,005,VISrl,,False
p20,M649,006,RSPd,,False
p20,M649,006,RSPv,,False
p20,M649,006,VISa,,False
p20,M649,006,VISal,,False
p20,M649,006,VISam,,False
p20,M649,006,VISl,,False
p20,M649,006,VISli,,False
p20,M649,006,VISp,,False
p20,M649,006,VISpm,,False
p20,M649,006,VISpor,,False
p20,M649,006,VISrl,,False
p20,M649,007,RSPd,,False
p20,M649,007,RSPv,,False
p20,M649,007,VISa,,False
p20,M649,007,VISal,,False
p20,M649,007,VISam,,False
p20,M649,007,VISl,,False
p20,M649,007,VISli,,False
p20,M649,007,VISp,,False
p20,M649,007,VISpm,,False
p20,M649,007,VISpor,,False
p20,M649,007,VISrl,,False
p20,M649,008,RSPd,,False
p20,M649,008,RSPv,,False
p20,M649,008,VISa,,False
p20,M649,008,VISal,,False
p20,M649,008,VISam,,False
p20,M649,008,VISl,,False
p20,M649,008,VISli,,False
p20,M649,008,VISp,,False
p20,M649,008,VISpm,,False
p20,M649,008,VISpor,,False
p20,M649,008,VISrl,,False
p20,M649,009,RSPd,,False
p20,M649,009,RSPv,,False
p20,M649,009,VISa,,False
p20,M649,009,VISal,,False
p20,M649,009,VISam,,False
p20,M649,009,VISl,,False
p20,M649,009,VISli,,False
p20,M649,009,VISp,,False
p20,M649,009,VISpm,,False
p20,M649,009,VISpor,,False
p20,M649,009,VISrl,,False
p20,M649,010,RSPd,,False
p20,M649,010,RSPv,,False
p20,M649,010,VISa,,False
p20,M649,010,VISal,,False
p20,M649,010,VISam,,False
p20,M649,010,VISl,,False
p20,M649,010,VISli,,False
p20,M649,010,VISp,,False
p20,M649,010,VISpm,,False
p20,M649,010,VISpor,,False
p20,M649,010,VISrl,,False
p20,M649,011,RSPd,,False
p20,M649,011,RSPv,,False
p20,M649,011,VISa,,False
p20,M649,011,VISal,,False
p20,M649,011,VISam,,False
p20,M649,011,VISl,,False
p20,M649,011,VISli,,False
p20,M649,011,VISp,,False
p20,M649,011,VISpm,,False
p20,M649,011,VISpor,,False
p20,M649,011,VISrl,,False
p20,M649,012,RSPd,,False
p20,M649,012,RSPv,,False
p20,M649,012,VISa,,False
p20,M649,012,VISal,,False
p20,M649,012,VISam,,False
p20,M649,012,VISl,,False
p20,M649,012,VISli,,False
p20,M649,012,VISp,,False
p20,M649,012,VISpm,,False
p20,M649,012,VISpor,,False
p20,M649,012,VISrl,,False
p20,M649,013,RSPd,,False
p20,M649,013,RSPv,,False
p20,M649,013,VISa,,False
p20,M649,013,VISal,,False
p20,M649,013,VISam,,False
p20,M649,013,VISl,,False
p20,M649,013,VISli,,False
p20,M649,013,VISp,,False
p20,M649,013,VISpm,,False
p20,M649,013,VISpor,,False
p20,M649,013,VISrl,,False
p20,M649,014,RSPd,,False
p20,M649,014,RSPv,,False
p20,M649,014,VISa,,False
p20,M649,014,VISal,,False
p20,M649,014,VISam,,False
p20,M649,014,VISl,,False
p20,M649,014,VISli,,False
p20,M649,014,VISp,,False
p20,M649,014,VISpm,,False
p20,M649,014,VISpor,,False
p20,M649,014,VISrl,,False
p20,M649,015,RSPd,,False
p20,M649,015,RSPv,,False
p20,M649,015,VISa,,False
p20,M649,015,VISal,,False
p20,M649,015,VISam,,False
p20,M649,015,VISl,,False
p20,M649,015,VISli,,False
p20,M649,015,VISp,,False
p20,M649,015,VISpm,,False
p20,M649,015,VISpor,,False
p20,M649,015,VISrl,,False
p20,M649,016,RSPd,,False
p20,M649,016,RSPv,,False
p20,M649,016,VISa,,False
p20,M649,016,VISal,,False
p20,M649,016,VISam,,False
p20,M649,016,VISl,,False
p20,M649,016,VISli,,False
p20,M649,016,VISp,,False
p20,M649,016,VISpm,,False
p20,M649,016,VISpor,,False
p20,M649,016,VISrl,,False
p20,M649,017,RSPd,,False
p20,M649,017,RSPv,,False
p20,M649,017,VISa,,False
p20,M649,017,VISal,,False
p20,M649,017,VISam,,False
p20,M649,017,VISl,,False
p20,M649,017,VISli,,False
p20,M649,017,VISp,,False
p20,M649,017,VISpm,,False
p20,M649,017,VISpor,,False
p20,M649,017,VISrl,,False
p20,M649,018,RSPd,,False
p20,M649,018,RSPv,,False
p20,M649,018,VISa,,False
p20,M649,018,VISal,,False
p20,M649,018,VISam,,False
p20,M649,018,VISl,,False
p20,M649,018,VISli,,False
p20,M649,018,VISp,,False
p20,M649,018,VISpm,,False
p20,M649,018,VISpor,,False
p20,M649,018,VISrl,,False
p20,M649,019,RSPd,,False
p20,M649,019,RSPv,,False
p20,M649,019,VISa,,False
p20,M649,019,VISal,,False
p20,M649,019,VISam,,False
p20,M649,019,VISl,,False
p20,M649,019,VISli,,False
p20,M649,019,VISp,,False
p20,M649,019,VISpm,,False
p20,M649,019,VISpor,,False
p20,M649,019,VISrl,,False
p20,M649,020,RSPd,,False
p20,M649,020,RSPv,,False
p20,M649,020,VISa,,False
p20,M649,020,VISal,,False
p20,M649,020,VISam,,False
p20,M649,020,VISl,,False
p20,M649,020,VISli,,False
p20,M649,020,VISp,,False
p20,M649,020,VISpm,,False
p20,M649,020,VISpor,,False
p20,M649,020,VISrl,,False
p20,M649,021,RSPd,,False
p20,M649,021,RSPv,,False
p20,M649,021,VISa,,False
p20,M649,021,VISal,,False
p20,M649,021,VISam,,False
p20,M649,021,VISl,,False
p20,M649,021,VISli,,False
p20,M649,021,VISp,,False
p20,M649,021,VISpm,,False
p20,M649,021,VISpor,,False
p20,M649,021,VISrl,,False
p20,M649,022,RSPd,,False
p20,M649,022,RSPv,,False
p20,M649,022,VISa,,False
p20,M649,022,VISal,,False
p20,M649,022,VISam,,False
p20,M649,022,VISl,,False
p20,M649,022,VISli,,False
p20,M649,022,VISp,,False
p20,M649,022,VISpm,,False
p20,M649,022,VISpor,,False
p20,M649,022,VISrl,,False
p20,M649,023,RSPd,,False
p20,M649,023,RSPv,,False
p20,M649,023,VISa,,False
p20,M649,023,VISal,,False
p20,M649,023,VISam,,False
p20,M649,023,VISl,,False
p20,M649,023,VISli,,False
p20,M649,023,VISp,,False
p20,M649,023,VISpm,,False
p20,M649,023,VISpor,,False
p20,M649,023,VISrl,,False
p20,M649,024,RSPd,,False
p20,M649,024,RSPv,,False
p20,M649,024,VISa,,False
p20,M649,024,VISal,,False
p20,M649,024,VISam,,False
p20,M649,024,VISl,,False
p20,M649,024,VISli,,False
p20,M649,024,VISp,,False
p20,M649,024,VISpm,,False
p20,M649,024,VISpor,,False
p20,M649,024,VISrl,,False
p20,M649,025,RSPd,,False
p20,M649,025,RSPv,,False
p20,M649,025,VISa,,False
p20,M649,025,VISal,,False
p20,M649,025,VISam,,False
p20,M649,025,VISl,,False
p20,M649,025,VISli,,False
p20,M649,025,VISp,,False
p20,M649,025,VISpm,,False
p20,M649,025,VISpor,,False
p20,M649,025,VISrl,,False
p20,M649,026,RSPd,,False
p20,M649,026,RSPv,,False
p20,M649,026,VISa,,False
p20,M649,026,VISal,,False
p20,M649,026,VISam,,False
p20,M649,026,VISl,,False
p20,M649,026,VISli,,False
p20,M649,026,VISp,,False
p20,M649,026,VISpm,,False
p20,M649,026,VISpor,,False
p20,M649,026,VISrl,,False
p20,M649,027,RSPd,,False
p20,M649,027,RSPv,,False
p20,M649,027,VISa,,False
p20,M649,027,VISal,,False
p20,M649,027,VISam,,False
p20,M649,027,VISl,,False
p20,M649,027,VISli,,False
p20,M649,027,VISp,,False
p20,M649,027,VISpm,,False
p20,M649,027,VISpor,,False
p20,M649,027,VISrl,,False
p20,M649,028,RSPd,,False
p20,M649,028,RSPv,,False
p20,M649,028,VISa,,False
p20,M649,028,VISal,,False
p20,M649,028,VISam,,False
p20,M649,028,VISl,,False
p20,M649,028,VISli,,False
p20,M649,028,VISp,,False
p20,M649,028,VISpm,,False
p20,M649,028,VISpor,,False
p20,M649,028,VISrl,,False
p20,M649,029,RSPd,,False
p20,M649,029,RSPv,,False
p20,M649,029,VISa,,False
p20,M649,029,VISal,,False
p20,M649,029,VISam,,False
p20,M649,029,VISl,,False
p20,M649,029,VISli,,False
p20,M649,029,VISp,,False
p20,M649,029,VISpm,,False
p20,M649,029,VISpor,,False
p20,M649,029,VISrl,,False
p20,M649,030,RSPd,,False
p20,M649,030,RSPv,,False
p20,M649,030,VISa,,False
p20,M649,030,VISal,,False
p20,M649,030,VISam,,False
p20,M649,030,VISl,,False
p20,M649,030,VISli,,False
p20,M649,030,VISp,,False
p20,M649,030,VISpm,,False
p20,M649,030,VISpor,,False
p20,M649,030,VISrl,,False
p20,M649,031,RSPd,,False
p20,M649,031,RSPv,,False
p20,M649,031,VISa,,False
p20,M649,031,VISal,,False
p20,M649,031,VISam,,False
p20,M649,031,VISl,,False
p20,M649,031,VISli,,False
p20,M649,031,VISp,,False
p20,M649,031,VISpm,,False
p20,M649,031,VISpor,,False
p20,M649,031,VISrl,,False
p20,M649,032,RSPd,,False
p20,M649,032,RSPv,,False
p20,M649,032,VISa,,False
p20,M649,032,VISal,,False
p20,M649,032,VISam,,False
p20,M649,032,VISl,,False
p20,M649,032,VISli,,False
p20,M649,032,VISp,,False
p20,M649,032,VISpm,,False
p20,M649,032,VISpor,,False
p20,M649,032,VISrl,,False
p20,M649,033,RSPd,,False
p20,M649,033,RSPv,,False
p20,M649,033,VISa,,False
p20,M649,033,VISal,,False
p20,M649,033,VISam,,False
p20,M649,033,VISl,,False
p20,M649,033,VISli,,False
p20,M649,033,VISp,,False
p20,M649,033,VISpm,,False
p20,M649,033,VISpor,,False
p20,M649,033,VISrl,,False
p20,M649,034,RSPd,,False
p20,M649,034,RSPv,,False
p20,M649,034,VISa,,False
p20,M649,034,VISal,,False
p20,M649,034,VISam,,False
p20,M649,034,VISl,,False
p20,M649,034,VISli,,False
p20,M649,034,VISp,,False
p20,M649,034,VISpm,,False
p20,M649,034,VISpor,,False
p20,M649,034,VISrl,,False
p20,M649,035,RSPd,,False
p20,M649,035,RSPv,,False
p20,M649,035,VISa,,False
p20,M649,035,VISal,,False
p20,M649,035,VISam,,False
p20,M649,035,VISl,,False
p20,M649,035,VISli,,False
p20,M649,035,VISp,,False
p20,M649,035,VISpm,,False
p20,M649,035,VISpor,,False
p20,M649,035,VISrl,,False
p20,M649,036,RSPd,,False
p20,M649,036,RSPv,,False
p20,M649,036,VISa,,False
p20,M649,036,VISal,,False
p20,M649,036,VISam,,False
p20,M649,036,VISl,,False
p20,M649,036,VISli,,False
p20,M649,036,VISp,,False
p20,M649,036,VISpm,,False
p20,M649,036,VISpor,,False
p20,M649,036,VISrl,,False
p20,M649,037,RSPd,,False
p20,M649,037,RSPv,,False
p20,M649,037,VISa,,False
p20,M649,037,VISal,,False
p20,M649,037,VISam,,False
p20,M649,037,VISl,,False
p20,M649,037,VISli,,False
p20,M649,037,VISp,,False
p20,M649,037,VISpm,,False
p20,M649,037,VISpor,,False
p20,M649,037,VISrl,,False
p20,M649,038,RSPd,,False
p20,M649,038,RSPv,,False
p20,M649,038,VISa,,False
p20,M649,038,VISal,,False
p20,M649,038,VISam,,False
p20,M649,038,VISl,,False
p20,M649,038,VISli,,False
p20,M649,038,VISp,,False
p20,M649,038,VISpm,,False
p20,M649,038,VISpor,,False
p20,M649,038,VISrl,,False
p20,M649,039,RSPd,,False
p20,M649,039,RSPv,,False
p20,M649,039,VISa,,False
p20,M649,039,VISal,,False
p20,M649,039,VISam,,False
p20,M649,039,VISl,,False
p20,M649,039,VISli,,False
p20,M649,039,VISp,,False
p20,M649,039,VISpm,,False
p20,M649,039,VISpor,,False
p20,M649,039,VISrl,,False
p20,M649,040,RSPd,,False
p20,M649,040,RSPv,,False
p20,M649,040,VISa,,False
p20,M649,040,VISal,,False
p20,M649,040,VISam,,False
p20,M649,040,VISl,,False
p20,M649,040,VISli,,False
p20,M649,040,VISp,,False
p20,M649,040,VISpm,,False
p20,M649,040,VISpor,,False
p20,M649,040,VISrl,,False
p20,M649,041,RSPd,,False
p20,M649,041,RSPv,,False
p20,M649,041,VISa,,False
p20,M649,041,VISal,,False
p20,M649,041,VISam,,False
p20,M649,041,VISl,,False
p20,M649,041,VISli,,False
p20,M649,041,VISp,,False
p20,M649,041,VISpm,,False
p20,M649,041,VISpor,,False
p20,M649,041,VISrl,,False
p20,M649,042,RSPd,,False
p20,M649,042,RSPv,,False
p20,M649,042,VISa,,False
p20,M649,042,VISal,,False
p20,M649,042,VISam,,False
p20,M649,042,VISl,,False
p20,M649,042,VISli,,False
p20,M649,042,VISp,,False
p20,M649,042,VISpm,,False
p20,M649,042,VISpor,,False
p20,M649,042,VISrl,,False
p20,M649,043,RSPd,6.0,True
p20,M649,043,RSPv,10.0,True
p20,M649,043,VISa,,False
p20,M649,043,VISal,,False
p20,M649,043,VISam,,False
p20,M649,043,VISl,,False
p20,M649,043,VISli,,False
p20,M649,043,VISp,,False
p20,M649,043,VISpm,,False
p20,M649,043,VISpor,,False
p20,M649,043,VISrl,,False
p20,M649,044,RSPd,,False
p20,M649,044,RSPv,,False
p20,M649,044,VISa,,False
p20,M649,044,VISal,,False
p20,M649,044,VISam,,False
p20,M649,044,VISl,,False
p20,M649,044,VISli,,False
p20,M649,044,VISp,,False
p20,M649,044,VISpm,,False
p20,M649,044,VISpor,,False
p20,M649,044,VISrl,,False
p20,M649,045,RSPd,,False
p20,M649,045,RSPv,,False
p20,M649,045,VISa,,False
p20,M649,045,VISal,,False
p20,M649,045,VISam,,False
p20,M649,045,VISl,,False
p20,M649,045,VISli,,False
p20,M649,045,VISp,,False
p20,M649,045,VISpm,,False
p20,M649,045,VISpor,,False
p20,M649,045,VISrl,,False
p20,M649,046,RSPd,,False
p20,M649,046,RSPv,,False
p20,M649,046,VISa,,False
p20,M649,046,VISal,,False
p20,M649,046,VISam,,False
p20,M649,046,VISl,,False
p20,M649,046,VISli,,False
p20,M649,046,VISp,,False
p20,M649,046,VISpm,,False
p20,M649,046,VISpor,,False
p20,M649,046,VISrl,,False
p20,M649,047,RSPd,,False
p20,M649,047,RSPv,,False
p20,M649,047,VISa,,False
p20,M649,047,VISal,,False
p20,M649,047,VISam,,False
p20,M649,047,VISl,,False
p20,M649,047,VISli,,False
p20,M649,047,VISp,,False
p20,M649,047,VISpm,,False
p20,M649,047,VISpor,,False
p20,M649,047,VISrl,,False
p20,M649,048,RSPd,,False
p20,M649,048,RSPv,,False
p20,M649,048,VISa,,False
p20,M649,048,VISal,,False
p20,M649,048,VISam,,False
p20,M649,048,VISl,,False
p20,M649,048,VISli,,False
p20,M649,048,VISp,,False
p20,M649,048,VISpm,,False
p20,M649,048,VISpor,,False
p20,M649,048,VISrl,,False
p20,M649,049,RSPd,,False
p20,M649,049,RSPv,,False
p20,M649,049,VISa,,False
p20,M649,049,VISal,,False
p20,M649,049,VISam,,False
p20,M649,049,VISl,,False
p20,M649,049,VISli,,False
p20,M649,049,VISp,,False
p20,M649,049,VISpm,,False
p20,M649,049,VISpor,,False
p20,M649,049,VISrl,,False
p20,M649,050,RSPd,,False
p20,M649,050,RSPv,,False
p20,M649,050,VISa,,False
p20,M649,050,VISal,,False
p20,M649,050,VISam,,False
p20,M649,050,VISl,,False
p20,M649,050,VISli,,False
p20,M649,050,VISp,,False
p20,M649,050,VISpm,,False
p20,M649,050,VISpor,,False
p20,M649,050,VISrl,,False
p20,M649,051,RSPd,,False
p20,M649,051,RSPv,,False
p20,M649,051,VISa,,False
p20,M649,051,VISal,,False
p20,M649,051,VISam,,False
p20,M649,051,VISl,,False
p20,M649,051,VISli,,False
p20,M649,051,VISp,,False
p20,M649,051,VISpm,,False
p20,M649,051,VISpor,,False
p20,M649,051,VISrl,,False
p20,M649,052,RSPd,9.0,True
p20,M649,052,RSPv,0.0,True
p20,M649,052,VISa,,False
p20,M649,052,VISal,,False
p20,M649,052,VISam,,False
p20,M649,052,VISl,,False
p20,M649,052,VISli,,False
p20,M649,052,VISp,,False
p20,M649,052,VISpm,,False
p20,M649,052,VISpor,,False
p20,M649,052,VISrl,,False
p20,M649,053,RSPd,6.0,True
p20,M649,053,RSPv,6.0,True
p20,M649,053,VISa,,False
p20,M649,053,VISal,,False
p20,M649,053,VISam,,False
p20,M649,053,VISl,,False
p20,M649,053,VISli,,False
p20,M649,053,VISp,,False
p20,M649,053,VISpm,,False
p20,M649,053,VISpor,,False
p20,M649,053,VISrl,,False
p20,M649,054,RSPd,24.0,True
p20,M649,054,RSPv,30.0,True
p20,M649,054,VISa,,False
p20,M649,054,VISal,,False
p20,M649,054,VISam,,False
p20,M649,054,VISl,,False
p20,M649,054,VISli,,False
p20,M649,054,VISp,,False
p20,M649,054,VISpm,,False
p20,M649,054,VISpor,,False
p20,M649,054,VISrl,,False
p20,M649,055,RSPd,11.0,True
p20,M649,055,RSPv,6.0,True
p20,M649,055,VISa,,False
p20,M649,055,VISal,,False
p20,M649,055,VISam,,False
p20,M649,055,VISl,,False
p20,M649,055,VISli,,False
p20,M649,055,VISp,,False
p20,M649,055,VISpm,,False
p20,M649,055,VISpor,,False
p20,M649,055,VISrl,,False
p20,M649,056,RSPd,0.0,True
p20,M649,056,RSPv,1.0,True
p20,M649,056,VISa,,False
p20,M649,056,VISal,,False
p20,M649,056,VISam,,False
p20,M649,056,VISl,,False
p20,M649,056,VISli,,False
p20,M649,056,VISp,,False
p20,M649,056,VISpm,,False
p20,M649,056,VISpor,,False
p20,M649,056,VISrl,,False
p20,M649,057,RSPd,14.0,True
p20,M649,057,RSPv,2.0,True
p20,M649,057,VISa,,False
p20,M649,057,VISal,,False
p20,M649,057,VISam,,False
p20,M649,057,VISl,,False
p20,M649,057,VISli,,False
p20,M649,057,VISp,,False
p20,M649,057,VISpm,,False
p20,M649,057,VISpor,,False
p20,M649,057,VISrl,,False
p20,M649,058,RSPd,,False
p20,M649,058,RSPv,,False
p20,M649,058,VISa,,False
p20,M649,058,VISal,,False
p20,M649,058,VISam,,False
p20,M649,058,VISl,,False
p20,M649,058,VISli,,False
p20,M649,058,VISp,,False
p20,M649,058,VISpm,,False
p20,M649,058,VISpor,,False
p20,M649,058,VISrl,,False
p20,M649,059,RSPd,5.0,True
p20,M649,059,RSPv,0.0,True
p20,M649,059,VISa,8.0,True
p20,M649,059,VISal,,False
p20,M649,059,VISam,,False
p20,M649,059,VISl,,False
p20,M649,059,VISli,,False
p20,M649,059,VISp,,False
p20,M649,059,VISpm,,False
p20,M649,059,VISpor,,False
p20,M649,059,VISrl,,False
p20,M649,060,RSPd,9.0,True
p20,M649,060,RSPv,0.0,True
p20,M649,060,VISa,12.0,True
p20,M649,060,VISal,,False
p20,M649,060,VISam,,False
p20,M649,060,VISl,,False
p20,M649,060,VISli,,False
p20,M649,060,VISp,,False
p20,M649,060,VISpm,,False
p20,M649,060,VISpor,,False
p20,M649,060,VISrl,,False
p20,M649,061,RSPd,10.0,True
p20,M649,061,RSPv,4.0,True
p20,M649,061,VISa,10.0,True
p20,M649,061,VISal,,False
p20,M649,061,VISam,,False
p20,M649,061,VISl,,False
p20,M649,061,VISli,,False
p20,M649,061,VISp,,False
p20,M649,061,VISpm,,False
p20,M649,061,VISpor,,False
p20,M649,061,VISrl,,False
p20,M649,062,RSPd,5.0,True
p20,M649,062,RSPv,0.0,True
p20,M649,062,VISa,5.0,True
p20,M649,062,VISal,,False
p20,M649,062,VISam,0.0,True
p20,M649,062,VISl,,False
p20,M649,062,VISli,,False
p20,M649,062,VISp,,False
p20,M649,062,VISpm,,False
p20,M649,062,VISpor,,False
p20,M649,062,VISrl,0.0,True
p20,M649,063,RSPd,12.0,True
p20,M649,063,RSPv,6.0,True
p20,M649,063,VISa,13.0,True
p20,M649,063,VISal,,False
