age,identifier,region,image_filename,raw_intensity_sum,total_image_pixels,tissue_area_pixels
p6,M733,RSPd,M733_s026_RSPd.tif,15838451,2587200,1445200
p6,M733,RSPd,M733_s027_RSPd.tif,25813997,3286400,1855200
p6,M733,RSPd,M733_s028_RSPd.tif,36045264,2892260,1572120
p6,M733,RSPd,M733_s029_RSPd.tif,30228096,3326400,1977200
p6,M733,RSPd,M733_s030_RSPd.tif,10620577,3165720,1951420
p6,M733,RSPd,M733_s031_RSPd.tif,19909119,2924000,1558800
p6,M733,RSPd,M733_s032_RSPd.tif,13950948,1989420,1079220
p6,M733,RSPd,M733_s033_RSPd.tif,14946845,2688000,1497200
p6,M733,RSPd,M733_s034_RSPd.tif,14666361,2422160,1364720
p6,M733,RSPd,M733_s035_RSPd.tif,21591470,2008800,1132400
p6,M733,RSPd,M733_s037_RSPd.tif,24085549,2704800,1431200
p6,M733,RSPd,M733_s038_RSPd.tif,23591879,3095600,1650000
p6,M733,RSPd,M733_s039_RSPd.tif,13355170,1825140,984220
p6,M733,RSPd,M733_s040_RSPd.tif,20251904,2844180,1487540
p6,M733,RSPd,M733_s041_RSPd.tif,5034146,1716800,1086000
p6,M733,RSPd,M733_s042_RSPd.tif,8074198,1968000,1087600
p6,M733,RSPd,M733_s043_RSPd.tif,10563647,2147600,1166400
p6,M733,RSPd,M733_s044_RSPd.tif,11904784,2191200,1096000
p6,M733,RSPd,M733_s045_RSPd.tif,6003630,2660080,884140
p6,M733,RSPd,M733_s046_RSPd.tif,3816400,2711280,814400
p6,M733,RSPd,M733_s047_RSPd.tif,5730863,2561520,720580
p6,M733,RSPd,M733_s048_RSPd.tif,4464662,2085680,514540
p6,M733,RSPd,M733_s049_RSPd.tif,4282542,1834560,622300
p6,M733,RSPd,M733_s050_RSPd.tif,5089533,2456800,880800
p6,M733,RSPd,M733_s051_RSPd.tif,6861169,1905400,776920
p6,M733,RSPd,M733_s052_RSPd.tif,8846531,2737640,898460
p6,M733,RSPd,M733_s053_RSPd.tif,9401031,3445680,1095000
p6,M733,RSPd,M733_s054_RSPd.tif,9392368,2987580,1137160
p6,M733,RSPd,M733_s055_RSPd.tif,6516433,1644720,732580
p6,M733,RSPd,M733_s056_RSPd.tif,7970581,1344020,574620
p6,M733,RSPd,M733_s057_RSPd.tif,7409989,1820099,685580
p6,M733,RSPd,M733_s058_RSPd.tif,9384017,3135541,1106921
p6,M733,RSPd,M733_s059_RSPd.tif,17987274,4070260,1438340
p6,M733,RSPd,M733_s060_RSPd.tif,13580836,1139600,553200
p6,M733,RSPd,M733_s061_RSPd.tif,7259315,1563001,557240
p6,M733,RSPv,M733_s020_RSPv.tif,30597240,1276000,850800
p6,M733,RSPv,M733_s021_RSPv.tif,39966625,3187200,1584800
p6,M733,RSPv,M733_s022_RSPv.tif,18143671,2746800,1587200
p6,M733,RSPv,M733_s023_RSPv.tif,67062274,2995200,1883200
p6,M733,RSPv,M733_s024_RSPv.tif,32306421,2192400,1036000
p6,M733,RSPv,M733_s025_RSPv.tif,43507287,3502000,1873200
p6,M733,RSPv,M733_s026_RSPv.tif,22618981,2989600,1836000
p6,M733,RSPv,M733_s027_RSPv.tif,20908446,2923200,1486000
p6,M733,RSPv,M733_s028_RSPv.tif,38677782,3061800,1602580
p6,M733,RSPv,M733_s029_RSPv.tif,27083789,3233600,1666800
p6,M733,RSPv,M733_s030_RSPv.tif,10506770,2912000,1636800
p6,M733,RSPv,M733_s031_RSPv.tif,18082642,2522000,1339600
p6,M733,RSPv,M733_s032_RSPv.tif,17339648,2199240,1290120
p6,M733,RSPv,M733_s033_RSPv.tif,26663894,3967600,2311200
p6,M733,RSPv,M733_s034_RSPv.tif,27627782,3871280,2334060
p6,M733,RSPv,M733_s035_RSPv.tif,31596841,3540000,2281600
p6,M733,RSPv,M733_s037_RSPv.tif,54767704,5469600,3357200
p6,M733,RSPv,M733_s038_RSPv.tif,51987571,5144800,3531200
p6,M733,RSPv,M733_s039_RSPv.tif,37323910,3675840,2518600
p6,M733,RSPv,M733_s040_RSPv.tif,37530417,5052760,3355320
p6,M733,RSPv,M733_s041_RSPv.tif,10492621,3222400,2122400
p6,M733,RSPv,M733_s042_RSPv.tif,19581159,4151600,2722400
p6,M733,RSPv,M733_s043_RSPv.tif,26488573,4650000,2910800
p6,M733,RSPv,M733_s044_RSPv.tif,27138952,4268800,2421200
p6,M733,RSPv,M733_s045_RSPv.tif,12656916,3839280,1957700
p6,M733,RSPv,M733_s046_RSPv.tif,8475352,3606200,1724640
p6,M733,RSPv,M733_s047_RSPv.tif,13463032,3354260,1485820
p6,M733,RSPv,M733_s048_RSPv.tif,12400363,2910360,1355560
p6,M733,RSPv,M733_s049_RSPv.tif,5891720,1803160,875800
p6,M733,RSPv,M733_s050_RSPv.tif,3510345,1456000,542400
p6,M733,RSPv,M733_s051_RSPv.tif,4794323,1001000,456380
p6,M733,RSPv,M733_s052_RSPv.tif,3016880,979020,325000
p6,M733,RSPv,M733_s053_RSPv.tif,3262808,1208640,375860
p6,M733,RSPv,M733_s054_RSPv.tif,3589028,1077020,389400
p6,M733,RSPv,M733_s055_RSPv.tif,455492,84000,51200
p6,M733,RSPv,M733_s056_RSPv.tif,162652,18000,11600
p6,M733,RSPv,M733_s057_RSPv.tif,10406,800,800
p6,M733,VISa,M733_s022_VISa.tif,100104,16000,10000
p6,M733,VISa,M733_s024_VISa.tif,147142,19200,6000
p6,M733,VISa,M733_s025_VISa.tif,3446852,331200,154000
p6,M733,VISa,M733_s026_VISa.tif,9298387,1779740,803320
p6,M733,VISa,M733_s027_VISa.tif,10078743,1559000,746340
p6,M733,VISa,M733_s028_VISa.tif,31457136,3021980,1373560
p6,M733,VISa,M733_s029_VISa.tif,25068305,3046800,1818180
p6,M733,VISa,M733_s030_VISa.tif,12087197,3301120,1937500
p6,M733,VISa,M733_s031_VISa.tif,33111470,4140000,2802400
p6,M733,VISa,M733_s032_VISa.tif,16543956,2171200,1129600
p6,M733,VISa,M733_s033_VISa.tif,2937374,577600,333200
p6,M733,VISal,M733_s037_VISal.tif,8424769,1611360,685960
p6,M733,VISal,M733_s038_VISal.tif,8999259,1722800,755200
p6,M733,VISal,M733_s039_VISal.tif,6612465,1160000,520800
p6,M733,VISal,M733_s040_VISal.tif,5667557,1144800,504800
p6,M733,VISal,M733_s041_VISal.tif,6224013,1661940,851280
p6,M733,VISal,M733_s042_VISal.tif,10788305,2338400,1204000
p6,M733,VISal,M733_s043_VISal.tif,14572455,2622400,1390660
p6,M733,VISal,M733_s044_VISal.tif,21713342,3306000,1782400
p6,M733,VISal,M733_s045_VISal.tif,1006197,435600,165200
p6,M733,VISam,M733_s029_VISam.tif,1020851,151200,75200
p6,M733,VISam,M733_s030_VISam.tif,2559818,1012000,459600
p6,M733,VISam,M733_s031_VISam.tif,8186642,1355520,708840
p6,M733,VISam,M733_s032_VISam.tif,30910984,3837780,2095120
p6,M733,VISam,M733_s033_VISam.tif,12239924,1984000,1325600
p6,M733,VISam,M733_s034_VISam.tif,9877435,1387260,897900
p6,M733,VISam,M733_s035_VISam.tif,8136905,1382400,596000
p6,M733,VISl,M733_s045_VISl.tif,7957595,1985880,1111260
p6,M733,VISl,M733_s046_VISl.tif,6288834,1982880,1052960
p6,M733,VISl,M733_s047_VISl.tif,10683021,2018800,1045620
p6,M733,VISl,M733_s048_VISl.tif,9751903,2098980,1083100
p6,M733,VISl,M733_s049_VISl.tif,6314233,2209200,1123980
p6,M733,VISl,M733_s050_VISl.tif,7202233,2014600,969580
p6,M733,VISl,M733_s051_VISl.tif,8858458,1926600,913900
p6,M733,VISl,M733_s052_VISl.tif,9566621,1956960,916920
p6,M733,VISl,M733_s053_VISl.tif,7726257,1787618,828340
p6,M733,VISl,M733_s054_VISl.tif,8373808,1899238,922359
p6,M733,VISl,M733_s055_VISl.tif,8114862,1584119,746900
p6,M733,VISl,M733_s056_VISl.tif,16936677,2242338,1089759
p6,M733,VISl,M733_s057_VISl.tif,12496538,1634919,800019
p6,M733,VISl,M733_s058_VISl.tif,5145696,1253960,583560
p6,M733,VISl,M733_s059_VISl.tif,6402733,1165840,529820
p6,M733,VISl,M733_s060_VISl.tif,20814259,1327700,768000
p6,M733,VISl,M733_s061_VISl.tif,4990879,640640,355100
p6,M733,VISli,M733_s045_VISli.tif,1815554,768800,274000
p6,M733,VISli,M733_s046_VISli.tif,2352680,1070660,445940
p6,M733,VISli,M733_s047_VISli.tif,4848708,1068120,441240
p6,M733,VISli,M733_s048_VISli.tif,4855432,1142640,503940
p6,M733,VISli,M733_s049_VISli.tif,2935999,1292140,536640
p6,M733,VISli,M733_s050_VISli.tif,3694204,1100000,494000
p6,M733,VISli,M733_s051_VISli.tif,4797567,1191360,547760
p6,M733,VISli,M733_s052_VISli.tif,5258941,1341760,516320
p6,M733,VISli,M733_s053_VISli.tif,3621754,1102419,420899
p6,M733,VISli,M733_s054_VISli.tif,4204268,1209639,469300
p6,M733,VISli,M733_s055_VISli.tif,4704651,1147079,442119
p6,M733,VISli,M733_s056_VISli.tif,9995681,1507840,724300
p6,M733,VISli,M733_s057_VISli.tif,7128901,1687040,470340
p6,M733,VISli,M733_s058_VISli.tif,3174244,976120,393640
p6,M733,VISli,M733_s059_VISli.tif,2779316,577200,235200
p6,M733,VISli,M733_s060_VISli.tif,4863642,410400,201200
p6,M733,VISli,M733_s061_VISli.tif,1130853,142800,83200
p6,M733,VISp,M733_s032_VISp.tif,903428,153600,72000
p6,M733,VISp,M733_s033_VISp.tif,1915135,378000,216000
p6,M733,VISp,M733_s034_VISp.tif,9807318,1641600,917200
p6,M733,VISp,M733_s035_VISp.tif,17531465,2112000,1295200
p6,M733,VISp,M733_s037_VISp.tif,25178274,2520700,1819060
p6,M733,VISp,M733_s038_VISp.tif,28691491,3108960,2176720
p6,M733,VISp,M733_s039_VISp.tif,30159096,3381020,2359980
p6,M733,VISp,M733_s040_VISp.tif,25923107,3037380,2270840
p6,M733,VISp,M733_s041_VISp.tif,17317087,4408500,2729960
p6,M733,VISp,M733_s042_VISp.tif,15118875,4915820,1655660
p6,M733,VISp,M733_s043_VISp.tif,34990680,4937520,3288780
p6,M733,VISp,M733_s044_VISp.tif,43340692,5433060,3538560
p6,M733,VISp,M733_s045_VISp.tif,54238085,8548960,3791560
p6,M733,VISp,M733_s046_VISp.tif,63340772,8373440,3723720
p6,M733,VISp,M733_s047_VISp.tif,84948788,9960400,4294360
p6,M733,VISp,M733_s048_VISp.tif,58125684,9551520,4202040
p6,M733,VISp,M733_s049_VISp.tif,32152491,8822800,4238720
p6,M733,VISp,M733_s050_VISp.tif,27556400,7835520,3867400
p6,M733,VISp,M733_s051_VISp.tif,28365097,5892540,2877600
p6,M733,VISp,M733_s052_VISp.tif,41888184,7226800,3540560
p6,M733,VISp,M733_s053_VISp.tif,37798649,8920640,4400920
p6,M733,VISp,M733_s054_VISp.tif,31761383,8231997,3762399
p6,M733,VISp,M733_s055_VISp.tif,29984533,5815040,2946160
p6,M733,VISp,M733_s056_VISp.tif,35009953,5499256,2462479
p6,M733,VISp,M733_s057_VISp.tif,40558015,5504436,2992259
p6,M733,VISp,M733_s058_VISp.tif,26614917,6781962,3106461
p6,M733,VISp,M733_s059_VISp.tif,34212058,6812421,2660080
p6,M733,VISp,M733_s060_VISp.tif,70777251,5952081,2700760
p6,M733,VISp,M733_s061_VISp.tif,24336348,5294201,1853901
p6,M733,VISpl,M733_s060_VISpl.tif,3351612,340000,125600
p6,M733,VISpl,M733_s061_VISpl.tif,6551284,1723980,493900
p6,M733,VISpm,M733_s033_VISpm.tif,736944,163200,77200
p6,M733,VISpm,M733_s034_VISpm.tif,8974086,1439640,873280
p6,M733,VISpm,M733_s035_VISpm.tif,23812337,3173580,1720080
p6,M733,VISpm,M733_s037_VISpm.tif,26256577,2158000,1778000
p6,M733,VISpm,M733_s038_VISpm.tif,23784137,2059200,1713600
p6,M733,VISpm,M733_s039_VISpm.tif,24863700,2331200,1879600
p6,M733,VISpm,M733_s040_VISpm.tif,21471485,2235600,1875600
p6,M733,VISpm,M733_s041_VISpm.tif,6761172,2078700,1298060
p6,M733,VISpm,M733_s042_VISpm.tif,7927690,1614080,1150440
p6,M733,VISpm,M733_s043_VISpm.tif,11365596,1661880,1260360
p6,M733,VISpm,M733_s044_VISpm.tif,10206408,1170960,913620
p6,M733,VISpm,M733_s045_VISpm.tif,2635350,880400,454000
p6,M733,VISpm,M733_s046_VISpm.tif,1538027,771420,367180
p6,M733,VISpm,M733_s047_VISpm.tif,2074122,543980,260080
p6,M733,VISpm,M733_s048_VISpm.tif,1559271,285600,151200
p6,M733,VISpm,M733_s049_VISpm.tif,743081,212800,120800
p6,M733,VISpm,M733_s050_VISpm.tif,659384,168000,100000
p6,M733,VISpm,M733_s051_VISpm.tif,555092,123200,61200
p6,M733,VISpm,M733_s052_VISpm.tif,1375572,251160,133420
p6,M733,VISpm,M733_s053_VISpm.tif,1105291,206460,109300
p6,M733,VISpm,M733_s054_VISpm.tif,723654,182000,89600
p6,M733,VISpm,M733_s055_VISpm.tif,88895,19800,7500
p6,M733,VISpm,M733_s056_VISpm.tif,45654,6000,3600
p6,M733,VISpor,M733_s055_VISpor.tif,27440,12000,3200
p6,M733,VISpor,M733_s056_VISpor.tif,2251133,478400,185600
p6,M733,VISpor,M733_s057_VISpor.tif,1320118,654420,102000
p6,M733,VISpor,M733_s058_VISpor.tif,3586533,1018660,434160
p6,M733,VISpor,M733_s059_VISpor.tif,10086461,1792000,844400
p6,M733,VISpor,M733_s060_VISpor.tif,60894896,3444000,2122800
p6,M733,VISpor,M733_s061_VISpor.tif,28278897,2952261,2032281
p6,M733,VISrl,M733_s030_VISrl.tif,426432,269460,69380
p6,M733,VISrl,M733_s031_VISrl.tif,1118033,216000,91200
p6,M733,VISrl,M733_s032_VISrl.tif,16958841,2773320,1250060
p6,M733,VISrl,M733_s033_VISrl.tif,9663033,2143200,1027600
p6,M733,VISrl,M733_s034_VISrl.tif,13690883,2672460,1345460
p6,M733,VISrl,M733_s035_VISrl.tif,19818617,2752800,1458800
p6,M733,VISrl,M733_s037_VISrl.tif,10932404,1908060,895520
p6,M733,VISrl,M733_s038_VISrl.tif,12536156,2032800,1050400
p6,M733,VISrl,M733_s039_VISrl.tif,16632107,2357200,1338000
p6,M733,VISrl,M733_s040_VISrl.tif,13085595,2158400,1182400
p6,M733,VISrl,M733_s041_VISrl.tif,4343890,1368000,624800
p6,M733,VISrl,M733_s042_VISrl.tif,6488201,1512800,680400
p6,M733,VISrl,M733_s043_VISrl.tif,3149737,777620,324060
p6,M734,RSPagl,M734_s024_RSPagl.tif,3796206,656580,410140
p6,M734,RSPagl,M734_s025_RSPagl.tif,9745349,924000,776800
p6,M734,RSPagl,M734_s026_RSPagl.tif,8822331,1294800,939600
p6,M734,RSPagl,M734_s027_RSPagl.tif,8069448,1137600,780400
p6,M734,RSPagl,M734_s028_RSPagl.tif,7834685,1302400,941200
p6,M734,RSPagl,M734_s029_RSPagl.tif,6272194,1174800,845200
p6,M734,RSPagl,M734_s030_RSPagl.tif,5103252,1042800,779200
p6,M734,RSPagl,M734_s031_RSPagl.tif,8590164,1101600,826800
p6,M734,RSPagl,M734_s032_RSPagl.tif,5292437,1170400,811200
p6,M734,RSPagl,M734_s033_RSPagl.tif,5497210,1169200,834000
p6,M734,RSPagl,M734_s034_RSPagl.tif,6028161,1307200,907200
p6,M734,RSPagl,M734_s035_RSPagl.tif,9717172,1204000,826400
p6,M734,RSPagl,M734_s036_RSPagl.tif,5397177,1337600,896400
p6,M734,RSPagl,M734_s037_RSPagl.tif,5170360,1243200,887600
p6,M734,RSPagl,M734_s038_RSPagl.tif,5835933,1216000,839200
p6,M734,RSPagl,M734_s039_RSPagl.tif,31097106,1244880,765880
p6,M734,RSPagl,M734_s040_RSPagl.tif,6872739,1125600,709600
p6,M734,RSPagl,M734_s041_RSPagl.tif,7012062,1168240,688780
p6,M734,RSPagl,M734_s042_RSPagl.tif,12591737,1201200,797200
p6,M734,RSPagl,M734_s043_RSPagl.tif,5328175,917600,691200
p6,M734,RSPagl,M734_s044_RSPagl.tif,5589608,1050800,698400
p6,M734,RSPagl,M734_s045_RSPagl.tif,4884504,883060,569620
p6,M734,RSPagl,M734_s046_RSPagl.tif,7533785,866600,621520
p6,M734,RSPagl,M734_s047_RSPagl.tif,4154350,844800,586400
p6,M734,RSPagl,M734_s048_RSPagl.tif,3333185,719200,518000
p6,M734,RSPagl,M734_s049_RSPagl.tif,3438078,857600,454000
p6,M734,RSPagl,M734_s050_RSPagl.tif,7401402,944000,508800
p6,M734,RSPagl,M734_s051_RSPagl.tif,4359084,1249200,628060
p6,M734,RSPagl,M734_s052_RSPagl.tif,3994613,1274000,566800
p6,M734,RSPagl,M734_s053_RSPagl.tif,5964814,1450400,796000
p6,M734,RSPagl,M734_s054_RSPagl.tif,8353524,1276800,848400
p6,M734,RSPagl,M734_s055_RSPagl.tif,4818828,1049600,649200
p6,M734,RSPagl,M734_s056_RSPagl.tif,6121333,1339360,786920
p6,M734,RSPagl,M734_s058_RSPagl.tif,10766021,1820940,734900
p6,M734,RSPagl,M734_s059_RSPagl.tif,7431120,1989360,741560
p6,M734,RSPagl,M734_s060_RSPagl.tif,5798905,1994680,729820
p6,M734,RSPagl,M734_s061_RSPagl.tif,7225599,2075760,642300
p6,M734,RSPagl,M734_s062_RSPagl.tif,3953211,2379560,485760
p6,M734,RSPagl,M734_s063_RSPagl.tif,6344536,4189960,619180
p6,M734,RSPagl,M734_s064_RSPagl.tif,6484755,4488120,602040
p6,M734,RSPagl,M734_s066_RSPagl.tif,5227832,3102500,485340
p6,M734,RSPagl,M734_s067_RSPagl.tif,4553673,2965900,431920
p6,M734,RSPagl,M734_s068_RSPagl.tif,4472647,3169800,453960
p6,M734,RSPd,M734_s024_RSPd.tif,9619090,2131200,1123600
p6,M734,RSPd,M734_s025_RSPd.tif,14160283,2483200,1264000
p6,M734,RSPd,M734_s026_RSPd.tif,16144397,2996000,1704800
p6,M734,RSPd,M734_s027_RSPd.tif,13596157,2324000,1276400
p6,M734,RSPd,M734_s028_RSPd.tif,15569900,3013200,1693600
p6,M734,RSPd,M734_s029_RSPd.tif,11257243,2448000,1490400
p6,M734,RSPd,M734_s030_RSPd.tif,10525836,2373600,1512800
p6,M734,RSPd,M734_s031_RSPd.tif,16897924,2610000,1614400
p6,M734,RSPd,M734_s032_RSPd.tif,11347991,2618000,1568800
p6,M734,RSPd,M734_s033_RSPd.tif,10633412,2433600,1507200
p6,M734,RSPd,M734_s034_RSPd.tif,12391997,2776800,1671600
p6,M734,RSPd,M734_s035_RSPd.tif,18020329,2436000,1468800
p6,M734,RSPd,M734_s036_RSPd.tif,9662261,2575200,1495200
p6,M734,RSPd,M734_s037_RSPd.tif,9883688,2749200,1613200
p6,M734,RSPd,M734_s038_RSPd.tif,12633845,2958400,1626400
p6,M734,RSPd,M734_s039_RSPd.tif,59437726,2496000,1458400
p6,M734,RSPd,M734_s040_RSPd.tif,14992325,2686000,1536800
p6,M734,RSPd,M734_s041_RSPd.tif,16583490,2749200,1441200
p6,M734,RSPd,M734_s042_RSPd.tif,27680119,2330220,1357920
p6,M734,RSPd,M734_s043_RSPd.tif,8447827,2130000,1275600
p6,M734,RSPd,M734_s044_RSPd.tif,8666821,2276640,1127560
p6,M734,RSPd,M734_s045_RSPd.tif,9331290,2160800,1147200
p6,M734,RSPd,M734_s046_RSPd.tif,13261691,2180400,1112000
p6,M734,RSPd,M734_s047_RSPd.tif,7376549,2044800,1085200
p6,M734,RSPd,M734_s048_RSPd.tif,6435100,1927200,1050400
p6,M734,RSPd,M734_s049_RSPd.tif,7612151,2158400,970000
p6,M734,RSPd,M734_s050_RSPd.tif,16245277,2011340,1074940
p6,M734,RSPd,M734_s051_RSPd.tif,9312091,2577400,1180260
p6,M734,RSPd,M734_s052_RSPd.tif,8124445,2408000,1202800
p6,M734,RSPd,M734_s053_RSPd.tif,12074424,3160000,1409200
p6,M734,RSPd,M734_s054_RSPd.tif,14971022,3187200,1435600
p6,M734,RSPd,M734_s055_RSPd.tif,7553438,2770020,1060260
p6,M734,RSPd,M734_s056_RSPd.tif,9862265,3057040,1205440
p6,M734,RSPd,M734_s058_RSPd.tif,13050241,3910680,974180
p6,M734,RSPd,M734_s059_RSPd.tif,8753062,4668840,1003220
p6,M734,RSPd,M734_s060_RSPd.tif,9507051,4542300,1207180
p6,M734,RSPd,M734_s061_RSPd.tif,13153972,4574360,1221400
p6,M734,RSPd,M734_s062_RSPd.tif,9289673,4377620,1184220
p6,M734,RSPd,M734_s063_RSPd.tif,16360491,5912320,1615960
p6,M734,RSPd,M734_s064_RSPd.tif,19345790,5815360,1660540
p6,M734,RSPd,M734_s066_RSPd.tif,13182664,4099060,1277260
p6,M734,RSPd,M734_s067_RSPd.tif,8246333,4123440,867320
p6,M734,RSPd,M734_s068_RSPd.tif,5687204,2723280,643660
p6,M734,RSPd,M734_s069_RSPd.tif,58412,115200,6800
p6,M734,RSPv,M734_s024_RSPv.tif,12249447,2111200,1637200
p6,M734,RSPv,M734_s025_RSPv.tif,18170493,2494800,1582800
p6,M734,RSPv,M734_s026_RSPv.tif,14439575,2534400,1516800
p6,M734,RSPv,M734_s027_RSPv.tif,16695169,2376000,1709600
p6,M734,RSPv,M734_s028_RSPv.tif,13409022,2822400,1671200
p6,M734,RSPv,M734_s029_RSPv.tif,11300967,2374400,1518800
p6,M734,RSPv,M734_s030_RSPv.tif,9910300,2244800,1364000
p6,M734,RSPv,M734_s031_RSPv.tif,15441325,2921200,1658400
p6,M734,RSPv,M734_s032_RSPv.tif,11160102,2793600,1607600
p6,M734,RSPv,M734_s033_RSPv.tif,10536551,2529600,1500000
p6,M734,RSPv,M734_s034_RSPv.tif,10116063,2584400,1461200
p6,M734,RSPv,M734_s035_RSPv.tif,14153759,2262000,1331200
p6,M734,RSPv,M734_s036_RSPv.tif,8630955,2560800,1459200
p6,M734,RSPv,M734_s037_RSPv.tif,10126599,2840000,1699200
p6,M734,RSPv,M734_s038_RSPv.tif,10298762,2406400,1380800
p6,M734,RSPv,M734_s039_RSPv.tif,45026905,1881600,1085600
p6,M734,RSPv,M734_s040_RSPv.tif,13137892,2269200,1254400
p6,M734,RSPv,M734_s041_RSPv.tif,14850083,2560800,1400800
p6,M734,RSPv,M734_s042_RSPv.tif,30792564,3184980,1798600
p6,M734,RSPv,M734_s043_RSPv.tif,9049234,2288000,1397200
p6,M734,RSPv,M734_s044_RSPv.tif,11018012,3010580,1601700
p6,M734,RSPv,M734_s045_RSPv.tif,18414863,3978000,2568400
p6,M734,RSPv,M734_s046_RSPv.tif,26177255,4345200,3000400
p6,M734,RSPv,M734_s047_RSPv.tif,18502744,4832000,2856000
p6,M734,RSPv,M734_s048_RSPv.tif,13606887,4681200,2376000
p6,M734,RSPv,M734_s049_RSPv.tif,18158336,4392400,2548000
p6,M734,RSPv,M734_s050_RSPv.tif,33853431,5184140,2867760
p6,M734,RSPv,M734_s051_RSPv.tif,26603661,6792360,3895760
p6,M734,RSPv,M734_s052_RSPv.tif,21867504,6096000,3486000
p6,M734,RSPv,M734_s053_RSPv.tif,23271687,6872800,3046000
p6,M734,RSPv,M734_s054_RSPv.tif,24925571,6247200,2771600
p6,M734,RSPv,M734_s055_RSPv.tif,18988665,6127240,2865520
p6,M734,RSPv,M734_s056_RSPv.tif,19760541,6183840,2701060
p6,M734,RSPv,M734_s058_RSPv.tif,19992174,6663660,2394180
p6,M734,RSPv,M734_s059_RSPv.tif,18390260,6582280,2229860
p6,M734,RSPv,M734_s060_RSPv.tif,11908955,5271780,1600240
p6,M734,RSPv,M734_s061_RSPv.tif,14929657,5243400,1544380
p6,M734,RSPv,M734_s062_RSPv.tif,5330384,3488120,706640
p6,M734,RSPv,M734_s063_RSPv.tif,297965,101080,33000
p6,M734,RSPv,M734_s066_RSPv.tif,17772,6400,2000
p6,M734,RSPv,M734_s067_RSPv.tif,7726,3200,800
p6,M734,VISa,M734_s028_VISa.tif,296296,57360,30300
p6,M734,VISa,M734_s029_VISa.tif,2131597,716160,297300
p6,M734,VISa,M734_s030_VISa.tif,1767492,632940,267360
p6,M734,VISa,M734_s031_VISa.tif,3578660,902800,388400
p6,M734,VISa,M734_s032_VISa.tif,12535246,3697840,1973640
p6,M734,VISa,M734_s033_VISa.tif,17157631,68080320,2690440
p6,M734,VISa,M734_s034_VISa.tif,11440089,3627540,1697800
p6,M734,VISa,M734_s035_VISa.tif,7666331,3396360,718400
p6,M734,VISa,M734_s036_VISa.tif,9965659,2772000,1769600
p6,M734,VISa,M734_s037_VISa.tif,10543474,3254520,1691540
p6,M734,VISa,M734_s038_VISa.tif,9649283,2714140,1493480
p6,M734,VISa,M734_s039_VISa.tif,45592003,2753380,1626500
p6,M734,VISa,M734_s040_VISa.tif,11807303,2468340,1547300
p6,M734,VISa,M734_s041_VISa.tif,9660857,1762740,1152020
p6,M734,VISa,M734_s042_VISa.tif,13097713,1787040,1023400
p6,M734,VISal,M734_s046_VISal.tif,11259270,2491280,1304280
p6,M734,VISal,M734_s047_VISal.tif,11093811,3195320,1697500
p6,M734,VISal,M734_s048_VISal.tif,8201679,2592000,1288000
p6,M734,VISal,M734_s049_VISal.tif,7150573,1553060,809240
p6,M734,VISal,M734_s050_VISal.tif,20579440,3205800,1772080
p6,M734,VISal,M734_s051_VISal.tif,5111368,1688400,845600
p6,M734,VISal,M734_s052_VISal.tif,10679829,3040000,1645600
p6,M734,VISam,M734_s035_VISam.tif,174919,25600,15600
p6,M734,VISam,M734_s036_VISam.tif,1196317,378000,202000
p6,M734,VISam,M734_s037_VISam.tif,2952765,1054900,515940
p6,M734,VISam,M734_s038_VISam.tif,5585281,1446980,857560
p6,M734,VISam,M734_s039_VISam.tif,39621937,1820000,1168000
p6,M734,VISam,M734_s040_VISam.tif,8564156,1714700,1057180
p6,M734,VISam,M734_s041_VISam.tif,10241183,1738800,1153200
p6,M734,VISam,M734_s042_VISam.tif,32254982,2980720,2064380
p6,M734,VISam,M734_s043_VISam.tif,7310562,1276580,976400
p6,M734,VISam,M734_s044_VISam.tif,4324304,806000,532800
p6,M734,VISam,M734_s045_VISam.tif,1182888,401200,151200
p6,M734,VISl,M734_s052_VISl.tif,453973,218400,55200
p6,M734,VISl,M734_s053_VISl.tif,8366918,1924000,1018000
p6,M734,VISl,M734_s054_VISl.tif,10846454,2338400,1175600
p6,M734,VISl,M734_s055_VISl.tif,10013405,2308500,1227700
p6,M734,VISl,M734_s056_VISl.tif,8301793,2161440,1106620
p6,M734,VISl,M734_s057_VISl.tif,11176267,2335440,1158640
p6,M734,VISl,M734_s058_VISl.tif,12142009,2553080,1216240
p6,M734,VISl,M734_s059_VISl.tif,6322043,2192860,542440
p6,M734,VISl,M734_s060_VISl.tif,1349875,875160,146140
p6,M734,VISl,M734_s062_VISl.tif,78534,1390840,7200
p6,M734,VISli,M734_s053_VISli.tif,3029675,1244400,450000
p6,M734,VISli,M734_s054_VISli.tif,4707386,1320000,523600
p6,M734,VISli,M734_s055_VISli.tif,4458875,1390620,592740
p6,M734,VISli,M734_s056_VISli.tif,4055785,1409640,532200
p6,M734,VISli,M734_s057_VISli.tif,5347425,1480860,522700
p6,M734,VISli,M734_s058_VISli.tif,4764420,1660680,613280
p6,M734,VISli,M734_s059_VISli.tif,5011542,1539640,558640
p6,M734,VISli,M734_s060_VISli.tif,6001081,1413160,639500
p6,M734,VISli,M734_s066_VISli.tif,7503,4000,1600
p6,M734,VISp,M734_s042_VISp.tif,2722560,301600,166000
p6,M734,VISp,M734_s043_VISp.tif,13989519,2675200,1654400
p6,M734,VISp,M734_s044_VISp.tif,17509870,3019940,2040440
