age,identifier,region,image_filename,raw_intensity_sum,masked_gauss_intensity_sum,total_image_pixels,tissue_area_pixels
p20,M648,VISam,M648_076_VISam.tif,10661136,242568.39935686984,1140000,644000
p20,M648,VISl,M648_079_VISl.tif,11554878,330241.3098018233,3498680,1835160
p20,M648,VISli,M648_079_VISli.tif,3428338,53808.87620947328,1346340,574280
p20,M648,VISli,M648_081_VISli.tif,990822,88166.81099387552,904800,390400
p20,M648,VISp,M648_069_VISp.tif,190343523,4960199.757394929,9706440,5816480
p20,M648,VISp,M648_070_VISp.tif,79378188,1891681.3865798241,6091160,4077600
p20,M648,VISp,M648_071_VISp.tif,11225248,231116.29909754155,8775340,5475380
p20,M648,VISp,M648_073_VISp.tif,80484535,2456544.22393195,14857440,6564300
p20,M648,VISp,M648_074_VISp.tif,173605247,4237617.098881475,11485880,6792680
p20,M648,VISp,M648_075_VISp.tif,99187235,2313374.5869876547,9256000,5498400
p20,M648,VISp,M648_076_VISp.tif,106464026,2449074.636443417,9439200,6124400
p20,M648,VISp,M648_077_VISp.tif,241014979,6518856.113144572,10691480,6930020
p20,M648,VISp,M648_078_VISp.tif,91561191,2211363.3790303916,9491280,5551340
p20,M648,VISp,M648_079_VISp.tif,46918333,1732495.79267176,10746280,6729100
p20,M648,VISp,M648_081_VISp.tif,18836025,1378213.8043451046,9945680,5836280
p20,M648,VISp,M648_082_VISp.tif,18628649,1480682.466826255,9585342,5690460
p20,M648,VISp,M648_083_VISp.tif,21904850,2075124.1220393553,9901320,4943020
p20,M648,VISp,M648_084_VISp.tif,18527933,1666190.1705110196,10536680,5145760
p20,M648,VISp,M648_085_VISp.tif,19692200,1913842.2413908953,11707740,6113030
p20,M648,VISp,M648_086_VISp.tif,27452328,1463737.79396141,10413260,5099140
p20,M648,VISp,M648_087_VISp.tif,42905781,1891855.8028407658,8533680,3999020
p20,M648,VISp,M648_088_VISp.tif,202295149,5205061.799529395,17061519,6785560
p20,M648,VISp,M648_089_VISp.tif,80607744,2006193.782163566,12667618,6056959
p20,M648,VISp,M648_090_VISp.tif,203013594,4652493.401526974,15014860,7141400
p20,M648,VISp,M648_091_VISp.tif,393066767,9767574.749506213,20517420,8947040
p20,M648,VISp,M648_092_VISp.tif,351614829,9402236.224901738,21931105,7881042
p20,M648,VISp,M648_093_VISp.tif,290248677,6270794.580478414,14977524,6817842
p20,M648,VISp,M648_094_VISp.tif,399150125,8547833.711289184,21799400,9981020
p20,M648,VISpm,M648_070_VISpm.tif,39497889,924797.5764428953,2610800,2080800
p20,M648,VISpm,M648_075_VISpm.tif,9757536,239898.530962928,1302400,571200
p20,M648,VISpm,M648_078_VISpm.tif,16945775,394828.2811464885,1657840,1030480
p20,M648,VISpm,M648_079_VISpm.tif,4447691,142174.25361678592,1924180,666820
p20,M648,VISpm,M648_087_VISpm.tif,4227160,92948.8066889441,806400,453200
p20,M648,VISpm,M648_091_VISpm.tif,16721111,528378.1392882399,560000,298800
p20,M648,VISpm,M648_093_VISpm.tif,11182913,306282.7404832823,581860,270900
p20,M648,VISpm,M648_094_VISpm.tif,7130748,173151.3861082207,430000,183600
p20,M648,VISrl,M648_069_VISrl.tif,34114219,912394.0410426523,2701800,1123060
p20,M648,VISrl,M648_076_VISrl.tif,29345833,627136.9170301636,3141600,1686800
p20,M648,VISrl,M648_077_VISrl.tif,42774708,915539.409586981,2660000,1423600
p20,M649,RSPagl,M649_s065_RSPagl.tif,15807637,603734.7728539278,1310400,880000
p20,M649,RSPagl,M649_s066_RSPagl.tif,8144871,298858.5417862963,1288000,877600
p20,M649,RSPagl,M649_s070_RSPagl.tif,16834160,354850.41294020193,1183200,859600
p20,M649,RSPagl,M649_s071_RSPagl.tif,18527979,484575.91276937444,1400000,936000
p20,M649,RSPagl,M649_s072_RSPagl.tif,15123516,312210.7649136236,1710000,918000
p20,M649,RSPagl,M649_s075_RSPagl.tif,8139819,237797.47128761464,1353600,871600
p20,M649,RSPagl,M649_s076_RSPagl.tif,15793874,349118.6688916502,1358000,882400
p20,M649,RSPagl,M649_s077_RSPagl.tif,17593055,408587.02226819313,1100800,785600
p20,M649,RSPagl,M649_s079_RSPagl.tif,16771481,409506.3304183346,1582400,1027200
p20,M649,RSPagl,M649_s080_RSPagl.tif,23400839,546618.2457318882,1344800,917200
p20,M649,RSPagl,M649_s081_RSPagl.tif,9862608,321660.8879195882,1232000,810000
p20,M649,RSPagl,M649_s082_RSPagl.tif,7384592,217088.37373452558,1156000,761200
p20,M649,RSPagl,M649_s083_RSPagl.tif,16039496,337305.189846743,1008000,728800
p20,M649,RSPagl,M649_s084_RSPagl.tif,6529563,162697.06868725436,1216000,745200
p20,M649,RSPagl,M649_s087_RSPagl.tif,1897895,85701.66919280142,1067040,682480
p20,M649,RSPagl,M649_s096_RSPagl.tif,4341360,151824.69242794262,2987580,949500
p20,M649,RSPagl,M649_s097_RSPagl.tif,6017674,186128.60424349006,3057960,867160
p20,M649,RSPd,M649_s073_RSPd.tif,28761459,840747.5992625126,2569600,1536800
p20,M649,RSPd,M649_s075_RSPd.tif,15063812,416233.72336114396,2569600,1506800
p20,M649,RSPd,M649_s077_RSPd.tif,33837841,777741.512595286,2877420,1563180
p20,M649,RSPd,M649_s078_RSPd.tif,30404112,901443.8857957497,2913820,1816960
p20,M649,RSPd,M649_s079_RSPd.tif,29689858,835114.2583379425,3461460,1854520
p20,M649,RSPd,M649_s080_RSPd.tif,42909910,1064636.5767456694,3061700,1811600
p20,M649,RSPd,M649_s081_RSPd.tif,21023717,601702.3992153615,3063320,1699100
p20,M649,RSPd,M649_s082_RSPd.tif,15277931,399562.95507130015,2456800,1310800
p20,M649,RSPd,M649_s083_RSPd.tif,30338669,581726.218598694,2494440,1493200
p20,M649,RSPd,M649_s084_RSPd.tif,13589263,424940.18340286537,3028920,1558360
p20,M649,RSPd,M649_s085_RSPd.tif,9431236,257313.3655807231,3063320,1530660
p20,M649,RSPv,M649_s079_RSPv.tif,49881660,1246371.73188674,5579239,3211939
p20,M649,VISa,M649_s065_VISa.tif,46021109,1427412.4234857294,5495780,2978100
p20,M649,VISa,M649_s066_VISa.tif,23881420,660094.0460625207,5095340,2779700
p20,M649,VISa,M649_s092_VISa.tif,49024933,1295092.9416572049,4745160,3247620
p20,M649,VISal,M649_s075_VISal.tif,13523414,295831.8069459598,2218520,1022940
p20,M649,VISal,M649_s076_VISal.tif,14703771,413687.210126958,2463220,935360
p20,M649,VISal,M649_s077_VISal.tif,42589023,1122598.6035865839,3718820,1819500
p20,M649,VISal,M649_s079_VISal.tif,20373872,544087.7463130775,2291079,1073539
p20,M649,VISal,M649_s080_VISal.tif,36731937,986918.9295851758,3573900,1761760
p20,M649,VISal,M649_s081_VISal.tif,23534480,568473.2447091349,3381120,1753180
p20,M649,VISal,M649_s082_VISal.tif,24009307,649999.5627848477,3516241,1878561
p20,M649,VISal,M649_s083_VISal.tif,33844147,829851.9822230112,3320000,1644800
p20,M649,VISal,M649_s084_VISal.tif,20180437,658056.7095918994,5659659,2884539
p20,M649,VISam,M649_s068_VISam.tif,42583819,779338.7039008037,1772840,1055600
p20,M649,VISam,M649_s071_VISam.tif,42751323,967941.9440025646,3641220,2282640
p20,M649,VISam,M649_s072_VISam.tif,33353345,787263.4071686235,3371200,1857600
p20,M649,VISam,M649_s073_VISam.tif,24324861,700803.5657056654,2302200,1373540
p20,M649,VISam,M649_s075_VISam.tif,7353451,201656.7382800302,1232000,789200
p20,M649,VISam,M649_s076_VISam.tif,13027311,258979.88590324228,1015200,645200
p20,M649,VISam,M649_s078_VISam.tif,21494337,619937.3059265704,1900800,1135200
p20,M649,VISam,M649_s092_VISam.tif,15016654,437209.17178258684,1337600,818000
p20,M649,VISl,M649_s085_VISl.tif,4028755,128933.61937916529,1969640,802240
p20,M649,VISl,M649_s090_VISl.tif,11950220,304296.2661257099,3431980,1824520
p20,M649,VISl,M649_s097_VISl.tif,9749508,334601.4716549626,3567200,1811200
p20,M649,VISli,M649_s089_VISli.tif,2888532,124654.85957093624,2139041,814620
p20,M649,VISli,M649_s090_VISli.tif,3808400,133407.03444050185,1682220,653340
p20,M649,VISli,M649_s096_VISli.tif,4867469,207083.0288407586,2130140,884400
p20,M649,VISp,M649_s070_VISp.tif,62317475,1722201.1815876612,5160480,3315380
p20,M649,VISp,M649_s071_VISp.tif,72085584,2353917.8986854437,7623540,4167260
p20,M649,VISp,M649_s072_VISp.tif,63364489,1554177.722832544,6235340,3582580
p20,M649,VISp,M649_s073_VISp.tif,89283145,2470798.7437407756,8128780,4607180
p20,M649,VISp,M649_s074_VISp.tif,108887545,2783833.847415232,9501120,5572980
p20,M649,VISp,M649_s075_VISp.tif,43463787,1404536.7103477984,8247500,4939460
p20,M649,VISp,M649_s076_VISp.tif,116467003,2888279.458456677,10857000,5969600
p20,M649,VISp,M649_s077_VISp.tif,158407960,3763249.9551353194,8826180,5465980
p20,M649,VISp,M649_s078_VISp.tif,75744472,2037459.5266232616,7072560,4224660
p20,M649,VISp,M649_s079_VISp.tif,90947686,2640505.5539225102,8635360,5463380
p20,M649,VISp,M649_s080_VISp.tif,152099213,5252391.117769881,9953720,6274440
p20,M649,VISp,M649_s081_VISp.tif,64858890,2688957.0854018745,7194480,4880480
p20,M649,VISp,M649_s082_VISp.tif,73788527,2754668.4288319424,9115620,5361140
p20,M649,VISp,M649_s083_VISp.tif,104974918,2660913.278109129,7938560,4821580
p20,M649,VISp,M649_s084_VISp.tif,60582640,1915529.3896935447,8846680,5767600
p20,M649,VISp,M649_s085_VISp.tif,42184419,3017272.037909298,10198280,6112840
p20,M649,VISp,M649_s086_VISp.tif,59070474,5181838.140805295,13071240,7531660
p20,M649,VISp,M649_s087_VISp.tif,36763260,3772797.4765770715,12182459,6717522
p20,M649,VISp,M649_s088_VISp.tif,47220461,4043405.875789341,11788420,6675820
p20,M649,VISp,M649_s089_VISp.tif,55613992,5171993.088200526,10523340,6338060
p20,M649,VISp,M649_s090_VISp.tif,52612802,2785902.7346956176,8712000,5312800
p20,M649,VISp,M649_s091_VISp.tif,93798035,8456658.507661225,13594360,7457400
p20,M649,VISp,M649_s093_VISp.tif,72305832,6745039.4906834345,13281840,7455920
p20,M649,VISp,M649_s094_VISp.tif,61798709,5300465.172898833,11448000,6237600
p20,M649,VISp,M649_s095_VISp.tif,130620828,5661818.355255924,18401200,8854800
p20,M649,VISp,M649_s096_VISp.tif,46221024,4080359.9596664654,10947960,6029600
p20,M649,VISp,M649_s097_VISp.tif,60056051,4297000.059138338,12456500,6043200
p20,M649,VISpm,M649_s077_VISpm.tif,36929847,890032.3694327609,2167900,1393300
p20,M649,VISpm,M649_s080_VISpm.tif,33231420,841659.7509166121,2986620,1280220
p20,M649,VISpm,M649_s081_VISpm.tif,15179779,401862.50092909636,1981980,1206860
p20,M649,VISpm,M649_s082_VISpm.tif,11872404,430581.4312641229,2170860,1404340
p20,M649,VISpm,M649_s083_VISpm.tif,37164939,815912.5880968849,2280180,1631560
p20,M649,VISpm,M649_s084_VISpm.tif,16930912,448912.2998588801,2113760,1745720
p20,M649,VISpm,M649_s090_VISpm.tif,8218321,239343.2325422426,1778220,1097180
p20,M649,VISpor,M649_s097_VISpor.tif,3051354,94848.84930079774,1461600,675200
p20,M649,VISrl,M649_s079_VISrl.tif,10042432,245382.9289586654,2075220,559240
p20,M649,VISrl,M649_s080_VISrl.tif,18982199,484210.78013714,2760000,804800
p20,M712,RSPagl,M712_043_RSPagl.tif,4459817,256721.37366776654,1710000,1131199
p20,M712,RSPagl,M712_044_RSPagl.tif,5107733,132539.43088678987,1123500,870620
p20,M712,RSPagl,M712_054_RSPagl.tif,6562449,189338.65814680103,1312000,946400
p20,M712,RSPd,M712_043_RSPd.tif,9695394,635717.616940914,3459900,1995031
p20,M712,RSPd,M712_044_RSPd.tif,10708604,368400.9138794788,2787939,1626249
p20,M712,RSPd,M712_051_RSPd.tif,7136824,266410.3827689593,2083388,1348012
p20,M712,RSPd,M712_054_RSPd.tif,14123147,390306.7353597867,2941500,1696960
p20,M712,VISa,M712_044_VISa.tif,5213717,91113.10578981618,1854160,874180
p20,M712,VISal,M712_054_VISal.tif,6661117,195645.38102200328,2156000,962800
p20,M712,VISal,M712_055_VISal.tif,9460418,290567.75819239917,2986509,1553505
p20,M712,VISam,M712_048_VISam.tif,9629640,358140.59318483726,2739600,1785580
p20,M712,VISam,M712_051_VISam.tif,13132099,399035.8209683813,3514973,2368778
p20,M712,VISam,M712_052_VISam.tif,7423981,289430.4470036179,3640179,2312220
p20,M712,VISam,M712_054_VISam.tif,7140492,180285.8101725109,1461600,1104800
p20,M712,VISam,M712_055_VISam.tif,2496221,83740.87454270375,742980,426520
p20,M712,VISp,M712_048_VISp.tif,3005220,97475.01514526363,1123320,548180
p20,M712,VISp,M712_049_VISp.tif,6623828,333717.65292229305,3163320,1747380
p20,M712,VISp,M712_050_VISp.tif,8369472,260844.7055961928,2432000,1306400
p20,M712,VISp,M712_051_VISp.tif,4536868,190468.5966839557,1449420,725500
p20,M712,VISp,M712_052_VISp.tif,7701494,401831.8835073294,3795720,2231200
p20,M712,VISp,M712_053_VISp.tif,11608563,447279.90114612575,5854200,3558780
p20,M712,VISp,M712_054_VISp.tif,32202079,1427214.4771991754,7129680,4471160
p20,M712,VISp,M712_055_VISp.tif,36535430,1223042.2854143565,10679137,6221537
p20,M712,VISrl,M712_048_VISrl.tif,5680230,165628.34884184465,2031932,1048882
p20,M712,VISrl,M712_050_VISrl.tif,12798415,396860.41957430367,4086640,1992080
p20,M715,RSPagl,M715_s002_RSPagl.tif,63039602,1433743.6549837303,2019600,1038800
p20,M715,RSPagl,M715_s003_RSPagl.tif,35365285,780933.9767061135,1520000,952000
p20,M715,RSPagl,M715_s004_RSPagl.tif,15864563,550842.6752140292,1279820,937080
p20,M715,RSPagl,M715_s005_RSPagl.tif,16276337,380713.5729096558,1459200,1124400
p20,M715,RSPagl,M715_s006_RSPagl.tif,12962450,304918.92362535425,1332000,1032000
p20,M715,RSPagl,M715_s008_RSPagl.tif,21854009,435128.7479370586,1292000,984800
p20,M715,RSPagl,M715_s010_RSPagl.tif,13717333,403359.97835439217,1081800,893740
p20,M715,RSPagl,M715_s011_RSPagl.tif,13504982,339376.7651868957,1372800,984800
p20,M715,RSPagl,M715_s012_RSPagl.tif,10738830,247451.65660891018,1393200,800000
p20,M715,RSPagl,M715_s014_RSPagl.tif,15351720,365719.58047899115,1609160,961820
p20,M715,RSPagl,M715_s015_RSPagl.tif,6705558,200581.94938306918,1251200,897600
p20,M715,RSPagl,M715_s017_RSPagl.tif,8736742,205563.12632475907,1003200,734000
p20,M715,RSPagl,M715_s019_RSPagl.tif,8532936,189756.25894468764,1006400,724000
p20,M715,RSPagl,M715_s020_RSPagl.tif,8893111,304165.29325162177,877460,669020
p20,M715,RSPagl,M715_s021_RSPagl.tif,5008707,155892.46108313728,1075980,763960
p20,M715,RSPagl,M715_s023_RSPagl.tif,5740683,173400.43852664882,1051200,700000
p20,M715,RSPagl,M715_s024_RSPagl.tif,7591149,191965.93961414497,1246400,851200
p20,M715,RSPagl,M715_s025_RSPagl.tif,7325847,165292.76794824615,932400,630400
p20,M715,RSPagl,M715_s026_RSPagl.tif,4528135,170632.8306872125,1443200,900800
p20,M715,RSPagl,M715_s029_RSPagl.tif,6043177,127793.29317269285,2133640,845880
p20,M715,RSPd,M715_s006_RSPd.tif,23884838,535473.3274736351,2956580,1795220
p20,M715,RSPd,M715_s008_RSPd.tif,41111675,1069697.4106668008,2857700,1780140
p20,M715,RSPd,M715_s009_RSPd.tif,31205927,848622.0561095459,3063380,1980500
p20,M715,RSPd,M715_s011_RSPd.tif,28326517,674724.0238429852,2960120,1882160
p20,M715,RSPd,M715_s012_RSPd.tif,21218932,475750.34074732836,2342320,1448280
p20,M715,RSPd,M715_s015_RSPd.tif,14838205,452133.34625058266,2541040,1729300
p20,M715,RSPd,M715_s017_RSPd.tif,18453037,428283.0086821884,2247840,1366580
p20,M715,RSPd,M715_s020_RSPd.tif,18367756,476200.36834224674,2311540,1299680
p20,M715,RSPd,M715_s021_RSPd.tif,11199187,284132.95371963433,2587200,1486400
p20,M715,RSPd,M715_s023_RSPd.tif,12410795,328053.89861489815,2372760,1437380
p20,M715,RSPd,M715_s024_RSPd.tif,13920239,337065.9041114702,3025680,1561980
p20,M715,RSPd,M715_s025_RSPd.tif,13073085,298844.92765539157,2177280,1084260
p20,M715,RSPd,M715_s026_RSPd.tif,6877807,294088.27321222203,3528000,1332800
p20,M715,RSPd,M715_s029_RSPd.tif,8803534,188728.11412931033,3852860,1234460
p20,M715,RSPv,M715_s005_RSPv.tif,28190299,641145.745238146,3092060,1927620
p20,M715,RSPv,M715_s019_RSPv.tif,36154055,878381.6605877036,5295020,3276960
p20,M715,RSPv,M715_s020_RSPv.tif,33533545,822971.9704720118,4952780,2879100
p20,M715,RSPv,M715_s021_RSPv.tif,20113975,583721.5765756626,5339080,2952080
p20,M715,RSPv,M715_s023_RSPv.tif,25332294,679789.5541850976,5618600,3167700
p20,M715,RSPv,M715_s024_RSPv.tif,25704911,657135.9659595664,5809640,2982700
p20,M715,RSPv,M715_s025_RSPv.tif,24632923,555545.6338660633,4555980,2200660
p20,M715,VISa,M715_s003_VISa.tif,112026841,2346647.0325174066,5243340,3079920
p20,M715,VISa,M715_s005_VISa.tif,29649298,679540.2491893996,4115700,1978300
p20,M715,VISa,M715_s009_VISa.tif,40655772,1041093.4317718345,5539380,3253020
p20,M715,VISa,M715_s010_VISa.tif,50497408,1639228.0407023185,4496100,2911700
p20,M715,VISa,M715_s011_VISa.tif,39513756,986769.8112781765,5241420,2914480
p20,M715,VISa,M715_s012_VISa.tif,29198000,669737.8139668253,3949880,2187720
p20,M715,VISal,M715_s016_VISal.tif,21082537,451485.31121302873,2561180,1282720
p20,M715,VISal,M715_s017_VISal.tif,20465877,478967.93417332735,3265700,1808820
p20,M715,VISal,M715_s020_VISal.tif,25302531,623156.614362049,4752000,2488400
p20,M715,VISal,M715_s021_VISal.tif,11739743,381389.8464002826,3597620,2009200
p20,M715,VISal,M715_s023_VISal.tif,13313960,343990.5799899387,2877420,1543280
p20,M715,VISam,M715_s010_VISam.tif,12830812,375031.7386341642,1218000,843200
p20,M715,VISam,M715_s011_VISam.tif,15253554,401365.5280508466,1938000,1124800
p20,M715,VISam,M715_s012_VISam.tif,18020146,405878.99502765166,2401600,1352400
p20,M715,VISam,M715_s014_VISam.tif,39619860,873758.1168316524,3796260,2501580
p20,M715,VISam,M715_s015_VISam.tif,10677584,301854.98727237614,2197160,1479200
p20,M715,VISam,M715_s016_VISam.tif,7757922,174314.912146726,832000,480800
p20,M715,VISam,M715_s017_VISam.tif,6908771,169521.84816336818,893200,615600
p20,M715,VISl,M715_s025_VISl.tif,11151910,345264.91954142303,2464000,1029600
p20,M715,VISl,M715_s026_VISl.tif,6658856,196206.10107746528,2636019,1267299
p20,M715,VISl,M715_s027_VISl.tif,13289826,341240.2102163308,4001580,2116100
p20,M715,VISl,M715_s029_VISl.tif,12096370,310351.4719474749,3371160,1764280
p20,M715,VISl,M715_s030_VISl.tif,4082583,278309.2062989739,3412840,1816240
p20,M715,VISl,M715_s031_VISl.tif,1974205,164914.0941166441,2452800,846800
p20,M715,VISl,M715_s033_VISl.tif,1456743,7364.823251796423,1984540,724400
p20,M715,VISl,M715_s034_VISl.tif,2840826,8880.711436926342,2772000,1419600
p20,M715,VISl,M715_s036_VISl.tif,3032781,27274.31596204487,3085940,1555020
p20,M715,VISli,M715_s024_VISli.tif,7053185,162113.69652472585,1801200,810800
p20,M715,VISli,M715_s025_VISli.tif,6482127,188417.4621569861,1708000,630400
p20,M715,VISli,M715_s033_VISli.tif,1660669,441.8076822833812,1818880,830260
p20,M715,VISli,M715_s034_VISli.tif,1599419,2838.0653337331987,1891260,798420
p20,M715,VISli,M715_s035_VISli.tif,2585881,71854.53101831125,2240000,871600
p20,M715,VISp,M715_s014_VISp.tif,17112158,361149.5056470403,1967160,1065640
p20,M715,VISp,M715_s015_VISp.tif,13752445,330316.107544223,3235480,1855220
p20,M715,VISp,M715_s016_VISp.tif,51176976,1191813.5398230508,5495780,3319180
p20,M715,VISp,M715_s017_VISp.tif,35773848,859559.0163609782,5234460,3195280
p20,M715,VISp,M715_s018_VISp.tif,12077136,361126.5787903026,5552220,3569720
p20,M715,VISp,M715_s019_VISp.tif,35159589,869225.2629841506,4588220,2988220
p20,M715,VISp,M715_s020_VISp.tif,41287758,1015871.5445416104,6285240,3824700
p20,M715,VISp,M715_s021_VISp.tif,33703773,1038347.3176516521,10328040,5817880
p20,M715,VISp,M715_s022_VISp.tif,7472528,329590.05504871334,9079240,4967183
p20,M715,VISp,M715_s023_VISp.tif,40375642,1109062.5916623385,9631860,4852040
p20,M715,VISp,M715_s024_VISp.tif,47590133,1272386.1020540628,11046960,5568100
p20,M715,VISp,M715_s025_VISp.tif,55115593,1482414.9403674232,9252060,4968040
p20,M715,VISp,M715_s026_VISp.tif,36116721,1171018.50125077,15296040,7107420
p20,M715,VISp,M715_s029_VISp.tif,43493116,1451408.014728609,12056940,6009800
p20,M715,VISp,M715_s030_VISp.tif,17457124,911141.8338575505,13294320,6485480
p20,M715,VISp,M715_s031_VISp.tif,17728390,1030234.7746551336,13553160,6547920
p20,M715,VISp,M715_s032_VISp.tif,11376,525.778455620875,393600,3600
p20,M715,VISp,M715_s033_VISp.tif,11954776,566723.1458321714,10814620,4958560
p20,M715,VISp,M715_s034_VISp.tif,22558223,1912322.9756260368,12361440,6281200
p20,M715,VISp,M715_s035_VISp.tif,38784296,3162939.279145204,12637360,5759960
p20,M715,VISp,M715_s036_VISp.tif,37162064,3512690.0942860227,13402480,5875100
p20,M715,VISp,M715_s037_VISp.tif,29029699,2707492.7257205443,15366538,6635299
p20,M715,VISp,M715_s038_VISp.tif,27825507,2363835.97992029,13964400,6131130
p20,M715,VISp,M715_s039_VISp.tif,22140093,1646374.140502914,14847000,6082240
p20,M715,VISpm,M715_s015_VISpm.tif,7993878,226572.10533907745,1785420,1053460
p20,M715,VISpm,M715_s016_VISpm.tif,9554225,210621.0888067487,1213600,622400
p20,M715,VISpm,M715_s017_VISpm.tif,9629943,215051.80033853184,1387540,891380
p20,M715,VISpm,M715_s019_VISpm.tif,18260681,438824.0821364088,2041200,1634800
p20,M715,VISpm,M715_s020_VISpm.tif,15203992,432221.85492114734,1802000,1285600
p20,M715,VISpm,M715_s021_VISpm.tif,5322194,168191.57304135707,1842400,876000
p20,M715,VISpm,M715_s023_VISpm.tif,9520710,278908.03863541957,2150400,1207600
p20,M715,VISpm,M715_s024_VISpm.tif,8752970,199331.85313147807,1735700,1065340
p20,M715,VISpm,M715_s025_VISpm.tif,9608988,241357.21024433864,1441600,878800
p20,M715,VISpm,M715_s026_VISpm.tif,4581117,138585.23527871168,1701700,945280
p20,M715,VISpm,M715_s029_VISpm.tif,4548534,140097.3590023723,1262800,667200
p20,M715,VISpor,M715_s036_VISpor.tif,1500050,4642.9707103037,1918400,749860
p20,M715,VISrl,M715_s009_VISrl.tif,6657045,179100.22052200165,1831500,529460
p20,M715,VISrl,M715_s010_VISrl.tif,12678880,501704.0122432287,1570800,594000
p20,M715,VISrl,M715_s011_VISrl.tif,11958630,317916.13508867874,2188800,871600
p20,M715,VISrl,M715_s014_VISrl.tif,21794073,490147.0940778554,2784000,1357200
p20,M715,VISrl,M715_s015_VISrl.tif,18089751,468131.3579943234,4492860,2459420
p20,M715,VISrl,M715_s018_VISrl.tif,2351297,67941.8517035421,1856000,674000
p3,M487,RSPagl,M487_s001_RSPagl.tif,16220804,388284.30981884623,1277200,944400
p3,M487,RSPagl,M487_s003_RSPagl.tif,11483388,256880.38789573318,1296000,1006000
p3,M487,RSPagl,M487_s004_RSPagl.tif,5380393,137434.61915779774,871200,586000
p3,M487,RSPagl,M487_s005_RSPagl.tif,3389541,111039.42067200737,1094400,840400
p3,M487,RSPd,M487_s001_RSPd.tif,30671283,751558.0827728132,3081600,1649600
p3,M487,RSPd,M487_s003_RSPd.tif,19246976,437406.0519884951,2276620,1667180
p3,M487,RSPd,M487_s004_RSPd.tif,12808305,338689.18047032965,2128580,1244920
p3,M487,RSPd,M487_s011_RSPd.tif,3336851,95803.83881391388,2188560,922900
p3,M487,RSPv,M487_s001_RSPv.tif,32060030,707367.9800484972,3328000,2178000
p3,M487,RSPv,M487_s004_RSPv.tif,25281066,669408.054550673,4770900,3384280
p3,M487,VISa,M487_s001_VISa.tif,64022333,1390733.1305845738,6133140,4060780
p3,M487,VISa,M487_s003_VISa.tif,34080823,726270.5189711311,4486300,2984940
p3,M487,VISal,M487_s004_VISal.tif,17346264,451586.44882535865,3755180,2069920
p3,M487,VISam,M487_s005_VISam.tif,1447917,56909.08280570192,688800,345200
p3,M487,VISam,M487_s006_VISam.tif,4885889,159290.02716717694,1056000,720000
p3,M487,VISl,M487_s013_VISl.tif,18801167,551344.1436028033,2760000,1170800
p3,M487,VISp,M487_s004_VISp.tif,33606142,959965.0174802319,6016920,3805100
p3,M487,VISp,M487_s005_VISp.tif,26581588,587179.7720281857,4881780,2828420
p3,M487,VISp,M487_s011_VISp.tif,51196701,7232873.903395657,7335160,3496820
p3,M487,VISp,M487_s013_VISp.tif,85645604,4233151.59701871,9449220,4926760
p3,M487,VISp,M487_s017_VISp.tif,37494316,4525266.535045916,12999516,5231718
p3,M487,VISpm,M487_s004_VISpm.tif,14155832,425950.2895170523,2158000,1572800
p3,M487,VISpm,M487_s005_VISpm.tif,13938128,351598.15717068047,2509780,1952240
p3,M487,VISpm,M487_s011_VISpm.tif,3885411,191798.72336677922,1588980,907480
p3,M487,VISpm,M487_s013_VISpm.tif,18605829,542939.186695939,1635600,1145200
p3,M487,VISrl,M487_s001_VISrl.tif,2350002,53162.73684271628,483600,125600
p3,M487,VISrl,M487_s004_VISrl.tif,4290670,110291.9788150905,1450400,521200
p3,M488,RSPagl,M488_s002_RSPagl.tif,13999496,302887.34092900273,952000,666000
p3,M488,RSPagl,M488_s003_RSPagl.tif,7253580,185828.10702333646,860000,642000
p3,M488,RSPagl,M488_s004_RSPagl.tif,4088667,157402.97741534383,1447600,868000
p3,M488,RSPagl,M488_s005_RSPagl.tif,9106360,237428.44863576058,844800,552000
p3,M488,RSPagl,M488_s006_RSPagl.tif,4815670,137288.189103204,742400,519600
p3,M488,RSPagl,M488_s007_RSPagl.tif,1763903,114080.21975811642,1028040,780040
p3,M488,RSPagl,M488_s009_RSPagl.tif,640673,4156.390838142662,518020,214700
p3,M488,RSPagl,M488_s010_RSPagl.tif,3219551,100525.05445191836,888000,658000
p3,M488,RSPagl,M488_s011_RSPagl.tif,1890922,29736.725816907147,1447200,625200
p3,M488,RSPagl,M488_s012_RSPagl.tif,1488267,58892.65919548775,1786840,529040
p3,M488,RSPagl,M488_s013_RSPagl.tif,2423792,144107.0225716869,2005600,613200
p3,M488,RSPagl,M488_s014_RSPagl.tif,3900024,95285.59811632147,3642440,578380
p3,M488,RSPd,M488_s003_RSPd.tif,18119077,429576.81418873207,2721360,1614620
p3,M488,RSPd,M488_s004_RSPd.tif,6338089,133136.575415794,2158500,1314900
p3,M488,RSPd,M488_s005_RSPd.tif,24759121,504123.16277820064,2160000,1466800
p3,M488,RSPd,M488_s007_RSPd.tif,4124433,311770.74913855596,2557980,1805560
p3,M488,RSPd,M488_s008_RSPd.tif,11260967,333602.21266493294,2465600,1553200
p3,M488,RSPd,M488_s009_RSPd.tif,3898999,34167.819027081925,2270400,1321600
p3,M488,RSPd,M488_s010_RSPd.tif,6242075,181868.62448430556,2379560,1253500
p3,M488,RSPd,M488_s011_RSPd.tif,2911071,44373.86764309385,3045040,998520
