age,identifier,region,image_filename,raw_intensity_sum,masked_median_intensity_sum,total_image_pixels,tissue_area_pixels
p12,M678,VISp,M678_s064_VISp.tif,49981608,1078833.0,3345900,2404620
p12,M678,VISp,M678_s065_VISp.tif,22175036,384738.0,1625820,1037960
p12,M678,VISp,M678_s066_VISp.tif,34434024,703301.0,1984080,1129180
p12,M678,VISp,M678_s067_VISp.tif,43903453,852159.0,2160000,1420000
p12,M678,VISp,M678_s068_VISp.tif,62556195,1059153.0,3008000,2094800
p12,M678,VISp,M678_s069_VISp.tif,130506411,2751777.0,3835200,2718800
p12,M678,VISp,M678_s070_VISp.tif,92351979,1898232.0,4754160,3089580
p12,M678,VISp,M678_s071_VISp.tif,192631793,3117673.0,7363440,4922080
p12,M678,VISp,M678_s072_VISp.tif,217745257,4097883.0,9878880,6504880
p12,M678,VISp,M678_s074_VISp.tif,254709457,5377273.0,11251040,7168500
p12,M678,VISp,M678_s075_VISp.tif,107295489,3397336.0,12123720,6765580
p12,M678,VISp,M678_s076_VISp.tif,187290147,5195529.0,10968678,6367020
p12,M678,VISp,M678_s077_VISp.tif,198968931,4433872.0,9090741,5726080
p12,M678,VISp,M678_s078_VISp.tif,183236016,5086751.0,13104520,7301520
p12,M678,VISp,M678_s079_VISp.tif,182036028,6231600.0,21481716,10130938
p12,M678,VISp,M678_s080_VISp.tif,180403638,4992593.0,16633300,8530840
p12,M678,VISp,M678_s082_VISp.tif,116741749,4629846.0,16750317,7779100
p12,M678,VISp,M678_s083_VISp.tif,284602079,6852172.0,15002240,7458820
p12,M678,VISp,M678_s084_VISp.tif,114593397,3844774.0,12872903,5989401
p12,M678,VISp,M678_s085_VISp.tif,143277831,4106161.0,23015024,9261382
p12,M678,VISp,M678_s086_VISp.tif,399748228,7185253.0,17928540,8879260
p12,M678,VISpm,M678_s065_VISpm.tif,2277903,37500.0,172800,102400
p12,M678,VISpm,M678_s066_VISpm.tif,6065180,120223.0,381920,178020
p12,M678,VISpm,M678_s067_VISpm.tif,14418333,265543.0,796800,398000
p12,M678,VISpm,M678_s068_VISpm.tif,38136712,640099.0,1712620,1341260
p12,M678,VISpm,M678_s069_VISpm.tif,90749277,1930758.0,2444400,1931600
p12,M678,VISpm,M678_s070_VISpm.tif,61178961,1316395.0,2873140,2306960
p12,M678,VISpm,M678_s071_VISpm.tif,63405896,996720.0,2396100,1384160
p12,M678,VISpm,M678_s072_VISpm.tif,40494396,760331.0,2162400,1053200
p12,M678,VISpm,M678_s074_VISpm.tif,51161354,891417.0,3091140,1465840
p12,M678,VISpm,M678_s075_VISpm.tif,19183520,494914.0,2398000,1124400
p12,M678,VISpm,M678_s076_VISpm.tif,36570567,758393.0,2597660,1107200
p12,M678,VISpm,M678_s077_VISpm.tif,61942661,998390.0,1977600,1333200
p12,M678,VISpm,M678_s078_VISpm.tif,22629228,476878.0,1574400,1116000
p12,M678,VISpm,M678_s079_VISpm.tif,21663412,468862.0,1655080,1058240
p12,M678,VISpm,M678_s080_VISpm.tif,18161922,311599.0,1408000,840400
p12,M678,VISpm,M678_s082_VISpm.tif,12107994,346892.0,1162000,746000
p12,M678,VISpm,M678_s083_VISpm.tif,36347165,567126.0,1508800,696800
p12,M678,VISpm,M678_s084_VISpm.tif,12922609,259341.0,816000,455200
p12,M678,VISpm,M678_s085_VISpm.tif,6057939,110853.0,678640,366980
p12,M678,VISpm,M678_s086_VISpm.tif,53647948,734839.0,1362860,812640
p12,M678,VISpor,M678_s083_VISpor.tif,827653,15227.0,88000,38800
p12,M678,VISpor,M678_s084_VISpor.tif,8216043,221671.0,1358300,635080
p12,M678,VISpor,M678_s085_VISpor.tif,23269842,585172.0,2901580,1253140
p12,M678,VISrl,M678_s060_VISrl.tif,14631,353.0,400,400
p12,M678,VISrl,M678_s061_VISrl.tif,11999737,196744.0,1467960,412420
p12,M678,VISrl,M678_s062_VISrl.tif,35157027,647073.0,3387440,1490260
p12,M678,VISrl,M678_s063_VISrl.tif,60793090,1098118.0,3608240,1912680
p12,M678,VISrl,M678_s064_VISrl.tif,35834014,748632.0,3488800,1760000
p12,M678,VISrl,M678_s065_VISrl.tif,48515547,808901.0,3794219,2146260
p12,M678,VISrl,M678_s066_VISrl.tif,69800353,1339486.0,4185600,2223600
p12,M678,VISrl,M678_s067_VISrl.tif,68605594,1479619.0,4710960,2595560
p12,M678,VISrl,M678_s068_VISrl.tif,61319936,1103716.0,3530100,1952840
p12,M678,VISrl,M678_s069_VISrl.tif,81542998,1484602.0,3182400,1656400
p12,M678,VISrl,M678_s070_VISrl.tif,36981171,978035.0,2584400,1281600
p12,M678,VISrl,M678_s071_VISrl.tif,37907172,655221.0,2190720,1028140
p12,M704,RSPagl,M704_s033_RSPagl.tif,65462020,1002953.0,1720000,1300000
p12,M704,RSPagl,M704_s034_RSPagl.tif,62621351,1070975.0,1672000,1225200
p12,M704,RSPagl,M704_s035_RSPagl.tif,24874749,403182.0,1830400,1322400
p12,M704,RSPagl,M704_s036_RSPagl.tif,59398112,1052495.0,1987200,1331200
p12,M704,RSPagl,M704_s037_RSPagl.tif,43541987,723061.0,2720000,1424800
p12,M704,RSPagl,M704_s038_RSPagl.tif,52170013,722426.0,1310400,852000
p12,M704,RSPagl,M704_s039_RSPagl.tif,65086337,1017462.0,2073600,1287600
p12,M704,RSPagl,M704_s040_RSPagl.tif,108561354,1481348.0,2044620,1557220
p12,M704,RSPagl,M704_s041_RSPagl.tif,39586733,658772.0,1638660,1080000
p12,M704,RSPagl,M704_s042_RSPagl.tif,35736671,677116.0,1737200,1126400
p12,M704,RSPagl,M704_s043_RSPagl.tif,15243132,267763.0,1996800,1235200
p12,M704,RSPagl,M704_s044_RSPagl.tif,24326397,831617.0,1673200,1157200
p12,M704,RSPagl,M704_s045_RSPagl.tif,39089068,734989.0,1672580,1094800
p12,M704,RSPagl,M704_s046_RSPagl.tif,33786411,647462.0,1332000,997600
p12,M704,RSPagl,M704_s047_RSPagl.tif,21992345,604696.0,1409520,1053840
p12,M704,RSPagl,M704_s048_RSPagl.tif,46446274,895362.0,1635600,861200
p12,M704,RSPagl,M704_s049_RSPagl.tif,6035505,366517.0,1008000,760800
p12,M704,RSPagl,M704_s050_RSPagl.tif,21973168,581767.0,1330000,998800
p12,M704,RSPagl,M704_s051_RSPagl.tif,32977380,824421.0,1584000,1064800
p12,M704,RSPagl,M704_s052_RSPagl.tif,15069033,341618.0,1408760,790220
p12,M704,RSPagl,M704_s053_RSPagl.tif,8660503,331760.0,1106000,775200
p12,M704,RSPagl,M704_s054_RSPagl.tif,23408180,616703.0,1585760,960960
p12,M704,RSPagl,M704_s055_RSPagl.tif,21041281,538304.0,1443120,927980
p12,M704,RSPagl,M704_s056_RSPagl.tif,15167949,594091.0,1246400,907200
p12,M704,RSPagl,M704_s060_RSPagl.tif,11970987,309773.0,1249600,817600
p12,M704,RSPagl,M704_s061_RSPagl.tif,7290587,199255.0,1140260,765940
p12,M704,RSPagl,M704_s062_RSPagl.tif,9034930,261491.0,932400,661200
p12,M704,RSPagl,M704_s063_RSPagl.tif,6393032,159113.0,972800,645200
p12,M704,RSPagl,M704_s064_RSPagl.tif,10166400,234924.0,1161600,667600
p12,M704,RSPagl,M704_s065_RSPagl.tif,7302609,443055.0,1197180,766860
p12,M704,RSPagl,M704_s066_RSPagl.tif,19281360,349294.0,1009400,569080
p12,M704,RSPagl,M704_s067_RSPagl.tif,16651004,517280.0,1649280,800860
p12,M704,RSPagl,M704_s068_RSPagl.tif,12091427,492712.0,1573580,735100
p12,M704,RSPagl,M704_s069_RSPagl.tif,14251835,1882535.0,1771200,789200
p12,M704,RSPagl,M704_s070_RSPagl.tif,8347460,219566.0,1525200,577200
p12,M704,RSPagl,M704_s071_RSPagl.tif,30279944,533905.0,1518000,554040
p12,M704,RSPagl,M704_s072_RSPagl.tif,31208428,629907.0,1786720,528660
p12,M704,RSPagl,M704_s073_RSPagl.tif,10141344,201667.0,1643760,631660
p12,M704,RSPagl,M704_s074_RSPagl.tif,7412639,131658.0,1659840,531380
p12,M704,RSPagl,M704_s075_RSPagl.tif,10455944,174763.0,3472140,966080
p12,M704,RSPd,M704_s033_RSPd.tif,93198551,1498994.0,4036860,1930160
p12,M704,RSPd,M704_s034_RSPd.tif,101851152,1757431.0,3201600,1658800
p12,M704,RSPd,M704_s035_RSPd.tif,33205068,628843.0,3332220,1725100
p12,M704,RSPd,M704_s036_RSPd.tif,117684689,2246430.0,3070400,1634400
p12,M704,RSPd,M704_s037_RSPd.tif,117796446,2080433.0,3762000,2002000
p12,M704,RSPd,M704_s038_RSPd.tif,89328408,1459432.0,2290800,1320800
p12,M704,RSPd,M704_s039_RSPd.tif,113874617,1934586.0,3400000,2080400
p12,M704,RSPd,M704_s040_RSPd.tif,173086704,2527634.0,3796440,2247140
p12,M704,RSPd,M704_s041_RSPd.tif,73096440,1305789.0,3457800,1905400
p12,M704,RSPd,M704_s042_RSPd.tif,81926075,1968835.0,3586460,2187520
p12,M704,RSPd,M704_s043_RSPd.tif,28767627,645846.0,3340800,2100000
p12,M704,RSPd,M704_s044_RSPd.tif,49877003,1495160.0,4115020,2249080
p12,M704,RSPd,M704_s045_RSPd.tif,77912508,1696748.0,2901600,1831600
p12,M704,RSPd,M704_s046_RSPd.tif,83156848,1832740.0,3021200,1802000
p12,M704,RSPd,M704_s047_RSPd.tif,51249345,1233944.0,3534000,1962400
p12,M704,RSPd,M704_s048_RSPd.tif,121360898,1843448.0,2512920,1493960
p12,M704,RSPd,M704_s049_RSPd.tif,5799374,45460.0,2198940,1440560
p12,M704,RSPd,M704_s050_RSPd.tif,56201137,1702382.0,3144740,2042700
p12,M704,RSPd,M704_s051_RSPd.tif,64149296,2029605.0,4153740,2034540
p12,M704,RSPd,M704_s052_RSPd.tif,35885461,1296800.0,2436000,1444000
p12,M704,RSPd,M704_s053_RSPd.tif,20973947,763224.0,2649600,1451200
p12,M704,RSPd,M704_s054_RSPd.tif,50065190,1655189.0,2802800,1799200
p12,M704,RSPd,M704_s055_RSPd.tif,46060773,1745935.0,2802800,1755600
p12,M704,RSPd,M704_s056_RSPd.tif,33796163,1471680.0,2656800,1633200
p12,M704,RSPd,M704_s060_RSPd.tif,22219829,1314085.0,2249600,1323200
p12,M704,RSPd,M704_s061_RSPd.tif,15319400,1159743.0,2589600,1432000
p12,M704,RSPd,M704_s062_RSPd.tif,16817639,1127148.0,2237300,1172780
p12,M704,RSPd,M704_s063_RSPd.tif,13025350,1230201.0,2413340,1197260
p12,M704,RSPd,M704_s064_RSPd.tif,18206880,1238178.0,2983420,1256200
p12,M704,RSPd,M704_s065_RSPd.tif,16815135,1872570.0,2492000,1415600
p12,M704,RSPd,M704_s066_RSPd.tif,28526093,1265565.0,2341500,969740
p12,M704,RSPd,M704_s067_RSPd.tif,27429441,1421193.0,3754080,1107200
p12,M704,RSPd,M704_s068_RSPd.tif,20401809,1203176.0,3779600,993260
p12,M704,RSPd,M704_s069_RSPd.tif,19885352,1364745.0,3821180,1113400
p12,M704,RSPd,M704_s070_RSPd.tif,16828605,1015216.0,3631960,972500
p12,M704,RSPd,M704_s071_RSPd.tif,58613006,1363151.0,3939360,992760
p12,M704,RSPd,M704_s072_RSPd.tif,73156628,1074376.0,3503160,979600
p12,M704,RSPd,M704_s073_RSPd.tif,23102298,471025.0,3920880,1225020
p12,M704,RSPd,M704_s074_RSPd.tif,16501276,278744.0,3304540,1176960
p12,M704,RSPd,M704_s075_RSPd.tif,25935916,489054.0,5817560,2387660
p12,M704,RSPv,M704_s033_RSPv.tif,94261162,1558624.0,3122680,2028020
p12,M704,RSPv,M704_s034_RSPv.tif,109483599,2113239.0,2851200,1836400
p12,M704,RSPv,M704_s035_RSPv.tif,31979590,570991.0,2910820,1797600
p12,M704,RSPv,M704_s036_RSPv.tif,105367812,2173840.0,2840000,1734800
p12,M704,RSPv,M704_s037_RSPv.tif,71295186,1061166.0,2840000,1771200
p12,M704,RSPv,M704_s038_RSPv.tif,86503539,1293196.0,2122800,1284400
p12,M704,RSPv,M704_s039_RSPv.tif,102223332,1697501.0,3063600,1792800
p12,M704,RSPv,M704_s040_RSPv.tif,110699963,1442033.0,2922000,1746560
p12,M704,RSPv,M704_s041_RSPv.tif,70512642,1080223.0,3079900,1869640
p12,M704,RSPv,M704_s042_RSPv.tif,89945420,2121970.0,3348060,2098980
p12,M704,RSPv,M704_s043_RSPv.tif,26013268,591484.0,2728000,1723200
p12,M704,RSPv,M704_s044_RSPv.tif,48200112,1284817.0,3881940,2233460
p12,M704,RSPv,M704_s045_RSPv.tif,85386138,1795852.0,2756000,1680000
p12,M704,RSPv,M704_s046_RSPv.tif,88066785,1746154.0,2754800,1752400
p12,M704,RSPv,M704_s047_RSPv.tif,58348873,1101895.0,3680000,2231600
p12,M704,RSPv,M704_s048_RSPv.tif,115627418,2063120.0,2680560,1649160
p12,M704,RSPv,M704_s049_RSPv.tif,5659650,36291.0,2190320,1407340
p12,M704,RSPv,M704_s050_RSPv.tif,71077812,1646112.0,3360300,2125640
p12,M704,RSPv,M704_s051_RSPv.tif,88173836,2289141.0,5208060,3107560
p12,M704,RSPv,M704_s052_RSPv.tif,63059378,1668901.0,5241600,2974000
p12,M704,RSPv,M704_s053_RSPv.tif,44515565,1066943.0,5700000,3301600
p12,M704,RSPv,M704_s054_RSPv.tif,83346403,1662385.0,4620000,3140000
p12,M704,RSPv,M704_s055_RSPv.tif,76460128,1562114.0,4897200,3405600
p12,M704,RSPv,M704_s056_RSPv.tif,58667353,1482040.0,4998000,3410800
p12,M704,RSPv,M704_s060_RSPv.tif,48079303,1687837.0,5615600,3219600
p12,M704,RSPv,M704_s061_RSPv.tif,37312965,1397465.0,6412140,3671580
p12,M704,RSPv,M704_s062_RSPv.tif,44536027,1641114.0,6658600,3478760
p12,M704,RSPv,M704_s063_RSPv.tif,29153213,1322264.0,6185560,2922040
p12,M704,RSPv,M704_s064_RSPv.tif,40426540,1522768.0,7825740,3478020
p12,M704,RSPv,M704_s065_RSPv.tif,16666898,441616.0,4424420,1702780
p12,M704,RSPv,M704_s066_RSPv.tif,47722426,1359196.0,4827920,2171040
p12,M704,RSPv,M704_s067_RSPv.tif,35020415,1197192.0,5152420,1859200
p12,M704,RSPv,M704_s068_RSPv.tif,29029002,1205408.0,5063520,1690020
p12,M704,RSPv,M704_s069_RSPv.tif,23866930,683781.0,5256680,1559740
p12,M704,RSPv,M704_s070_RSPv.tif,20212053,1473629.0,4382520,1242460
p12,M704,RSPv,M704_s071_RSPv.tif,46186296,1200255.0,3980280,954000
p12,M704,RSPv,M704_s072_RSPv.tif,51653383,879822.0,3396040,779160
p12,M704,RSPv,M704_s073_RSPv.tif,13474121,327491.0,3211460,723360
p12,M704,RSPv,M704_s074_RSPv.tif,4901876,123265.0,1446480,337780
p12,M704,RSPv,M704_s075_RSPv.tif,19084,80.0,1600,1600
p12,M704,VISa,M704_s038_VISa.tif,517444,7830.0,14000,6800
p12,M704,VISa,M704_s039_VISa.tif,8311968,137257.0,347200,154400
p12,M704,VISa,M704_s040_VISa.tif,85912221,1362409.0,1753200,935660
p12,M704,VISa,M704_s041_VISa.tif,36945574,670659.0,2025200,992800
p12,M704,VISa,M704_s042_VISa.tif,65995246,1323549.0,3747200,1876540
p12,M704,VISa,M704_s043_VISa.tif,37888695,695894.0,5149600,2879600
p12,M704,VISa,M704_s044_VISa.tif,71931617,1549807.0,5067700,3193100
p12,M704,VISa,M704_s045_VISa.tif,159031077,3148855.0,5938920,3720360
p12,M704,VISa,M704_s046_VISa.tif,115651837,2361152.0,5742000,3570800
p12,M704,VISa,M704_s047_VISa.tif,94745941,2611582.0,5856860,3649040
p12,M704,VISa,M704_s048_VISa.tif,163607058,3738705.0,6991040,3742620
p12,M704,VISa,M704_s049_VISa.tif,62884818,2162957.0,4436960,2745220
p12,M704,VISa,M704_s050_VISa.tif,64398264,1975711.0,4725120,2887640
p12,M704,VISa,M704_s051_VISa.tif,107645446,2389752.0,4657660,2852820
p12,M704,VISal,M704_s052_VISal.tif,15501939,310393.0,2108221,997701
p12,M704,VISal,M704_s053_VISal.tif,9528271,193822.0,2234220,966120
p12,M704,VISal,M704_s054_VISal.tif,29778470,732657.0,3500820,1873480
p12,M704,VISal,M704_s055_VISal.tif,25877246,534241.0,3492720,1866920
p12,M704,VISal,M704_s056_VISal.tif,24730627,749664.0,3571540,1868840
p12,M704,VISal,M704_s060_VISal.tif,21718248,365608.0,3502000,1756800
p12,M704,VISal,M704_s061_VISal.tif,22295320,552466.0,4196360,2188880
p12,M704,VISal,M704_s062_VISal.tif,27604884,1360563.0,3796440,2066100
p12,M704,VISal,M704_s063_VISal.tif,8252673,194818.0,1561560,802280
p12,M704,VISal,M704_s064_VISal.tif,9525135,262432.0,1164400,552800
p12,M704,VISal,M704_s065_VISal.tif,71691,2323.0,19200,6400
p12,M704,VISam,M704_s045_VISam.tif,1360877,35174.0,64000,27600
p12,M704,VISam,M704_s046_VISam.tif,5434110,134160.0,320000,152800
p12,M704,VISam,M704_s047_VISam.tif,8771601,219588.0,729600,340800
p12,M704,VISam,M704_s048_VISam.tif,29006634,569382.0,1550400,524400
p12,M704,VISam,M704_s049_VISam.tif,14389962,656301.0,1316000,646400
p12,M704,VISam,M704_s050_VISam.tif,22609778,540768.0,1780000,994000
p12,M704,VISam,M704_s051_VISam.tif,43389566,1568002.0,2053200,1372400
p12,M704,VISam,M704_s052_VISam.tif,18508545,489556.0,1957620,1111020
p12,M704,VISam,M704_s053_VISam.tif,11409982,554068.0,1683180,1077300
p12,M704,VISam,M704_s054_VISam.tif,8442247,240818.0,1307200,346800
p12,M704,VISam,M704_s055_VISam.tif,2380068,87292.0,816140,120120
p12,M704,VISam,M704_s056_VISam.tif,773730,26795.0,322400,58000
p12,M704,VISl,M704_s062_VISl.tif,216197,17356.0,48400,18000
p12,M704,VISl,M704_s063_VISl.tif,11345152,571890.0,2016000,1106400
p12,M704,VISl,M704_s064_VISl.tif,19517293,560624.0,2539680,1323080
p12,M704,VISl,M704_s065_VISl.tif,17069970,1009732.0,3835980,1799600
p12,M704,VISl,M704_s066_VISl.tif,32774744,1160793.0,3647200,1758000
p12,M704,VISl,M704_s067_VISl.tif,43555310,984491.0,3075440,1511760
p12,M704,VISl,M704_s068_VISl.tif,18197941,304840.0,3476000,1419140
p12,M704,VISl,M704_s071_VISl.tif,16690,223.0,400,400
p12,M704,VISl,M704_s072_VISl.tif,9807,325.0,2400,1200
p12,M704,VISl,M704_s073_VISl.tif,290222,31454.0,1481480,26400
p12,M704,VISl,M704_s074_VISl.tif,3360292,77034.0,1647240,285300
p12,M704,VISl,M704_s075_VISl.tif,721965,15902.0,1406740,37600
p12,M704,VISli,M704_s063_VISli.tif,1391463,42842.0,336000,148800
p12,M704,VISli,M704_s064_VISli.tif,2751925,58623.0,658000,259200
p12,M704,VISli,M704_s065_VISli.tif,7174286,185010.0,2235600,800000
p12,M704,VISli,M704_s066_VISli.tif,13461129,423109.0,2071380,796160
p12,M704,VISli,M704_s067_VISli.tif,22274940,564343.0,1899240,820660
p12,M704,VISli,M704_s068_VISli.tif,11254033,402315.0,2288040,782480
p12,M704,VISli,M704_s069_VISli.tif,34403,2480.0,1599640,5200
p12,M704,VISli,M704_s070_VISli.tif,220715,4139.0,1258660,18400
p12,M704,VISli,M704_s071_VISli.tif,16237136,309781.0,1955060,630320
p12,M704,VISli,M704_s072_VISli.tif,35978581,532569.0,2033760,650860
p12,M704,VISli,M704_s073_VISli.tif,11471216,224902.0,1445520,732420
p12,M704,VISli,M704_s074_VISli.tif,11845541,198678.0,1280640,872480
p12,M704,VISli,M704_s075_VISli.tif,7922057,159338.0,749320,463200
p12,M704,VISp,M704_s052_VISp.tif,26783751,619248.0,3244800,1711200
p12,M704,VISp,M704_s053_VISp.tif,21410740,673513.0,3312800,1924800
p12,M704,VISp,M704_s054_VISp.tif,68555736,1367500.0,5740800,3145600
p12,M704,VISp,M704_s055_VISp.tif,60518809,1379546.0,5751900,3254180
p12,M704,VISp,M704_s060_VISp.tif,49537650,980562.0,6835380,3641640
p12,M704,VISp,M704_s061_VISp.tif,36938644,1034752.0,7601220,3858880
p12,M704,VISp,M704_s062_VISp.tif,47991043,1219963.0,6498580,3948340
p12,M704,VISp,M704_s063_VISp.tif,41821966,1596371.0,8018400,4318780
p12,M704,VISp,M704_s064_VISp.tif,61905228,2371102.0,7273640,4166520
p12,M704,VISp,M704_s065_VISp.tif,42017204,1552650.0,8889400,4914240
p12,M704,VISp,M704_s066_VISp.tif,137308434,2953635.0,9044940,4840320
p12,M704,VISp,M704_s067_VISp.tif,124258061,2937296.0,10312400,5302340
p12,M704,VISp,M704_s068_VISp.tif,69559216,2393851.0,10336480,5026300
p12,M704,VISp,M704_s069_VISp.tif,95416798,2973489.0,15426880,6707360
p12,M704,VISp,M704_s070_VISp.tif,73496455,1816084.0,14420700,6439720
p12,M704,VISp,M704_s071_VISp.tif,202414527,3821476.0,11127480,5441340
p12,M704,VISp,M704_s072_VISp.tif,292338957,5322928.0,11906940,5699800
p12,M704,VISp,M704_s073_VISp.tif,80768867,1838917.0,9963240,5170100
p12,M704,VISp,M704_s074_VISp.tif,67327713,1250388.0,9971720,5272460
p12,M704,VISp,M704_s075_VISp.tif,77197414,1475323.0,12390200,6024100
p12,M704,VISpm,M704_s052_VISpm.tif,15480058,730010.0,1846000,992400
p12,M704,VISpm,M704_s053_VISpm.tif,13645926,1035142.0,1909600,1160800
p12,M704,VISpm,M704_s054_VISpm.tif,54830209,2166485.0,3496000,2167200
p12,M704,VISpm,M704_s055_VISpm.tif,50180755,2019879.0,3684060,2292520
p12,M704,VISpm,M704_s059_VISpm.tif,22512666,593849.0,2891320,1745880
p12,M704,VISpm,M704_s060_VISpm.tif,29581033,460335.0,3302400,1998400
p12,M704,VISpm,M704_s061_VISpm.tif,15004304,271464.0,2712160,1563040
p12,M704,VISpm,M704_s062_VISpm.tif,15709023,344381.0,1920000,1332000
p12,M704,VISpm,M704_s063_VISpm.tif,11103855,197945.0,1786400,1177600
p12,M704,VISpm,M704_s064_VISpm.tif,15218011,331340.0,1632400,1110800
p12,M704,VISpm,M704_s065_VISpm.tif,10271030,254545.0,2080000,1172800
p12,M704,VISpm,M704_s066_VISpm.tif,25243977,463347.0,1214400,679600
p12,M704,VISpm,M704_s067_VISpm.tif,14620496,326040.0,1488080,671820
p12,M704,VISpm,M704_s068_VISpm.tif,8929889,164607.0,1474360,624700
p12,M704,VISpm,M704_s069_VISpm.tif,8403389,296026.0,1511880,603940
p12,M704,VISpm,M704_s070_VISpm.tif,4436782,79632.0,622700,316920
p12,M704,VISpm,M704_s071_VISpm.tif,16983508,232330.0,610000,296000
p12,M704,VISpm,M704_s072_VISpm.tif,12732764,335677.0,470820,241000
p12,M704,VISpm,M704_s073_VISpm.tif,3823365,93699.0,490000,231200
p12,M704,VISpm,M704_s074_VISpm.tif,2226250,45502.0,352800,159600
p12,M704,VISpm,M704_s075_VISpm.tif,1031673,19415.0,217600,93200
p12,M704,VISpor,M704_s070_VISpor.tif,90987,433.0,22400,9200
p12,M704,VISpor,M704_s071_VISpor.tif,47738,479.0,168000,2400
p12,M704,VISpor,M704_s072_VISpor.tif,13139280,183658.0,720000,293200
p12,M704,VISpor,M704_s073_VISpor.tif,16978460,388556.0,2338920,1152280
p12,M704,VISpor,M704_s074_VISpor.tif,27891276,1944431.0,3260880,1794720
p12,M704,VISpor,M704_s075_VISpor.tif,43031438,2661669.0,3809700,2732720
p12,M704,VISrl,M704_s045_VISrl.tif,556651,18045.0,16800,7200
p12,M704,VISrl,M704_s046_VISrl.tif,3177932,103625.0,276000,68400
p12,M704,VISrl,M704_s047_VISrl.tif,4885316,119909.0,567600,150000
p12,M704,VISrl,M704_s048_VISrl.tif,17154375,364907.0,1352000,368000
p12,M704,VISrl,M704_s049_VISrl.tif,13000357,375648.0,1776000,464400
p12,M704,VISrl,M704_s050_VISrl.tif,10409153,522805.0,2103020,727620
p12,M704,VISrl,M704_s051_VISrl.tif,39213915,980966.0,2144000,930000
p12,M704,VISrl,M704_s052_VISrl.tif,32642942,817741.0,4350540,2171140
p12,M704,VISrl,M704_s053_VISrl.tif,20902546,633760.0,3892980,1956980
p12,M704,VISrl,M704_s054_VISrl.tif,27650795,708551.0,3393600,1710940
p12,M704,VISrl,M704_s055_VISrl.tif,20027882,578788.0,2868840,1355760
p12,M704,VISrl,M704_s059_VISrl.tif,9958590,319531.0,1760800,697600
p12,M704,VISrl,M704_s060_VISrl.tif,4371467,245200.0,1345600,317600
p12,M704,VISrl,M704_s061_VISrl.tif,498270,21123.0,532800,52400
p12,M705,RSPagl,M705_s032_RSPagl.tif,2925252,66910.0,128000,66800
p12,M705,RSPagl,M705_s033_RSPagl.tif,47261226,782053.0,722400,605200
p12,M705,RSPagl,M705_s034_RSPagl.tif,28775088,508395.0,1075200,834000
p12,M705,RSPagl,M705_s035_RSPagl.tif,23959248,318109.0,1344000,1010000
p12,M705,RSPagl,M705_s036_RSPagl.tif,39242521,807291.0,1456000,1027200
p12,M705,RSPagl,M705_s037_RSPagl.tif,36175681,518850.0,1400000,1024400
p12,M705,RSPagl,M705_s038_RSPagl.tif,17520523,248867.0,1228400,672800
p12,M705,RSPagl,M705_s039_RSPagl.tif,29359362,424894.0,1729600,854000
p12,M705,RSPagl,M705_s040_RSPagl.tif,32515452,391374.0,1231200,749600
p12,M705,RSPagl,M705_s041_RSPagl.tif,40192453,559078.0,1376000,811200
p12,M705,RSPagl,M705_s042_RSPagl.tif,35670006,691420.0,1685600,784400
p12,M705,RSPagl,M705_s043_RSPagl.tif,9671443,141312.0,1124800,692000
p12,M705,RSPagl,M705_s044_RSPagl.tif,24978083,272286.0,1033600,690000
p12,M705,RSPagl,M705_s045_RSPagl.tif,16869686,233377.0,864000,667600
p12,M705,RSPagl,M705_s046_RSPagl.tif,11292581,183410.0,1120000,668400
